,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
114,20-30 microns from soma center,4.83,110.17,59.81,0.10,0.79,13249.00,19784.00,7687.75,12525.90,7646.50,12142.60,3289.00,8277.00,2367.97,2658.32,399763.00,651349.00,158.00,86.62,63.56,24.35,0.48,0.33
115,20-30 microns from soma center,2.53,109.10,59.50,0.20,0.61,13382.00,16840.00,7461.00,12193.20,6869.94,11955.70,2486.00,8773.00,2806.71,2194.55,149220.00,243864.00,76.00,85.61,63.27,23.88,0.49,0.13
116,20-30 microns from soma center,0.59,108.93,59.44,0.07,0.41,14172.00,13528.00,8966.75,10740.30,6722.86,9589.52,5582.00,9495.00,3302.75,1642.42,35867.00,42961.00,18.00,84.82,64.03,23.88,0.64,0.02
117,20-30 microns from soma center,4.32,109.92,59.90,0.11,0.37,11448.00,17411.00,6154.32,11643.80,5448.56,11220.30,2306.00,8936.00,2284.50,2249.08,233864.00,442463.00,130.00,86.21,64.11,23.25,0.42,0.23
118,20-30 microns from soma center,0.61,109.79,59.70,0.47,0.32,11856.00,15029.00,10092.30,12446.50,9831.55,11399.50,8637.00,11252.00,1150.50,1524.19,40369.00,49786.00,18.00,85.92,64.07,23.82,0.71,0.03
119,20-30 microns from soma center,7.60,109.75,59.26,0.39,0.34,16143.00,22491.00,8512.35,12825.30,7967.16,12202.30,2552.00,8406.00,3508.98,2845.55,638426.00,961896.00,228.00,86.07,63.61,24.29,0.41,0.52
120,20-30 microns from soma center,0.75,109.73,59.01,0.27,0.57,9622.00,15857.00,6312.43,11184.70,5607.51,9778.32,4213.00,9291.00,1685.06,2165.80,44187.00,78293.00,26.00,84.71,65.28,24.58,0.73,0.04
121,30-40 microns from soma center,1.73,109.12,37.69,0.09,0.74,14041.00,14386.00,7080.57,10902.60,7155.68,10391.50,1540.00,8705.00,2903.06,1973.72,99128.00,152636.00,52.00,84.41,64.78,24.22,0.50,0.08
122,40-50 microns from soma center,0.50,111.25,38.07,0.38,0.45,7633.00,10112.00,5555.67,8382.83,5685.39,7776.99,2154.00,7279.00,1814.82,1000.93,33334.00,50297.00,26.00,85.54,66.05,26.39,0.55,0.01
123,40-50 microns from soma center,2.46,111.16,37.25,0.10,0.84,16058.00,14886.00,7798.88,10651.40,6668.16,10272.60,1918.00,8251.00,3002.36,1791.40,194972.00,266284.00,76.00,85.17,66.51,26.04,0.55,0.15
124,30-40 microns from soma center,1.16,111.00,37.82,0.26,0.36,9791.00,13059.00,6518.44,10046.00,5102.37,9753.52,3196.00,7455.00,2277.08,1611.51,58666.00,90414.00,36.00,84.73,66.80,26.09,0.58,0.05
125,40-50 microns from soma center,0.24,99.67,37.27,0.39,0.47,7646.00,11423.00,5366.33,9971.67,3814.00,8772.00,3814.00,8772.00,1646.78,1096.80,16099.00,29915.00,14.00,66.57,71.89,18.27,0.78,0.01
126,40-50 microns from soma center,4.06,115.86,37.34,0.21,0.73,13471.00,16088.00,6801.38,11371.50,6427.97,11429.20,2477.00,8137.00,2624.66,1925.00,251651.00,420747.00,134.00,77.36,83.96,19.76,0.45,0.23
127,30-40 microns from soma center,0.63,116.04,40.85,0.50,0.23,11539.00,13446.00,6875.40,11259.00,4009.31,10541.40,3639.00,9020.00,2920.35,1573.89,34377.00,56295.00,22.00,77.32,84.21,19.92,0.58,0.02
128,30-40 microns from soma center,1.01,114.11,37.80,0.10,0.37,8874.00,11262.00,5301.38,9482.50,4343.34,9240.63,2358.00,7966.00,2225.81,926.55,42411.00,75860.00,34.00,76.07,82.57,20.40,0.57,0.04
129,30-40 microns from soma center,0.70,114.47,38.16,0.34,0.00,8253.00,12630.00,6715.40,10266.00,5435.94,9861.17,4960.00,8360.00,1303.69,1376.94,33577.00,51330.00,20.00,76.19,82.94,20.49,0.64,0.03
130,40-50 microns from soma center,0.42,115.42,37.43,0.20,0.48,7351.00,10933.00,5117.25,9690.50,3949.77,9349.38,3753.00,8461.00,1440.40,904.62,20469.00,38762.00,18.00,76.34,84.24,19.92,0.72,0.02
131,30-40 microns from soma center,0.43,113.60,38.30,0.09,0.93,9485.00,9999.00,6193.75,9041.00,5036.75,8440.95,4213.00,8371.00,2005.84,673.26,24775.00,36164.00,18.00,74.77,83.02,20.52,0.66,0.01
132,30-40 microns from soma center,9.48,114.07,37.58,0.29,0.61,14197.00,16272.00,6675.71,10505.50,6355.83,9995.68,2177.00,7395.00,2493.16,1801.55,700950.00,1103080.00,310.00,75.03,83.40,20.70,0.39,0.66
133,30-40 microns from soma center,5.69,114.24,40.36,0.14,0.59,15932.00,19315.00,7381.39,12031.50,6929.12,11253.00,2454.00,9198.00,3086.63,2186.32,398595.00,649699.00,184.00,75.32,83.26,21.13,0.37,0.29
134,30-40 microns from soma center,7.72,114.47,41.25,0.28,0.57,13009.00,21134.00,6139.97,12110.60,5837.72,11425.80,2146.00,7700.00,2695.99,3009.99,546457.00,1077840.00,256.00,75.17,83.90,20.39,0.41,0.53
135,30-40 microns from soma center,2.02,111.62,40.41,0.28,0.46,14041.00,14824.00,6982.00,11389.00,6539.92,11275.80,2332.00,8145.00,2893.80,1588.62,153604.00,250558.00,60.00,74.41,80.47,21.15,0.63,0.13
136,30-40 microns from soma center,0.59,111.80,38.09,0.29,0.32,6970.00,14030.00,5814.00,10014.70,5933.59,8974.25,4759.00,8894.00,691.33,1829.19,34884.00,60088.00,24.00,74.74,80.42,21.15,0.68,0.02
137,30-40 microns from soma center,5.10,112.47,40.01,0.26,0.26,13633.00,18116.00,6069.81,11365.70,6062.11,10523.70,2925.00,8349.00,2113.92,2370.35,321700.00,602382.00,176.00,74.79,81.43,20.59,0.43,0.30
138,30-40 microns from soma center,0.48,112.06,38.76,0.11,0.44,8821.00,10130.00,5352.40,8969.20,3169.91,8650.74,2964.00,8188.00,2151.67,661.66,26762.00,44846.00,22.00,74.70,80.87,20.89,0.65,0.02
139,30-40 microns from soma center,1.89,112.31,38.37,0.23,0.52,9999.00,16647.00,6183.24,10791.60,5436.75,9818.72,2415.00,8323.00,1967.64,2249.21,105115.00,183458.00,62.00,75.01,80.87,21.14,0.55,0.10
140,30-40 microns from soma center,1.26,112.31,38.51,0.20,0.66,8462.00,15813.00,5055.00,10675.50,4484.81,9610.15,1241.00,8067.00,2072.25,2398.82,65715.00,138782.00,50.00,74.65,81.25,20.98,0.63,0.07
141,30-40 microns from soma center,2.21,112.15,38.70,0.45,0.25,13264.00,14708.00,5932.76,10467.20,4866.00,10104.70,2928.00,7609.00,2605.39,1804.60,124588.00,219811.00,70.00,74.26,81.35,21.10,0.55,0.13
142,30-40 microns from soma center,0.94,113.07,39.17,0.34,0.48,6642.00,14858.00,4259.22,10022.70,3558.48,8642.73,1198.00,7388.00,2050.07,2361.71,38333.00,90204.00,38.00,74.54,82.43,20.82,0.63,0.04
143,30-40 microns from soma center,3.69,113.81,39.87,0.15,0.75,11341.00,14336.00,5741.10,10283.80,5508.72,9926.53,900.00,7811.00,2223.99,1560.40,223903.00,401070.00,126.00,75.73,82.35,20.84,0.48,0.22
144,30-40 microns from soma center,1.16,114.81,40.58,0.13,0.47,9961.00,13675.00,5898.70,10733.50,4711.08,9372.24,2850.00,8222.00,2260.98,2071.05,58987.00,107335.00,44.00,76.02,83.42,21.01,0.53,0.05
145,30-40 microns from soma center,0.58,109.94,40.58,0.33,0.17,6723.00,13013.00,5680.60,10454.20,5660.86,9563.75,3447.00,9071.00,1169.86,1374.98,28403.00,52271.00,20.00,73.30,79.08,21.45,0.59,0.02
146,30-40 microns from soma center,2.11,110.83,38.97,0.35,0.55,8605.00,13912.00,4846.14,9460.76,4188.40,8803.30,1494.00,7594.00,1876.37,1661.02,101769.00,198676.00,82.00,73.62,80.02,21.45,0.45,0.09
147,30-40 microns from soma center,0.72,111.28,39.51,0.28,0.26,6943.00,14966.00,5284.20,10551.80,4411.56,8248.30,4254.00,7679.00,1081.19,2594.62,26421.00,52759.00,22.00,73.74,80.56,21.31,0.56,0.02
148,30-40 microns from soma center,1.41,110.88,40.31,0.23,0.52,8564.00,16856.00,4873.44,9676.00,4271.17,9226.92,1863.00,7421.00,1940.88,2203.98,77975.00,154816.00,54.00,73.70,79.80,22.26,0.65,0.08
149,30-40 microns from soma center,4.14,109.44,39.11,0.12,0.87,10793.00,16131.00,4983.75,10313.20,4402.14,9947.11,1754.00,7287.00,2137.81,2030.45,219285.00,453780.00,148.00,72.94,78.61,21.83,0.45,0.24
150,30-40 microns from soma center,0.40,109.42,39.22,0.13,0.45,5516.00,10617.00,4016.00,10047.00,3180.00,9479.00,3180.00,9479.00,1062.98,464.59,12048.00,30141.00,14.00,72.65,78.78,22.11,0.68,0.01
151,30-40 microns from soma center,3.62,109.91,40.06,0.29,0.63,12906.00,16243.00,6531.29,11278.70,6453.70,10912.20,1967.00,8168.00,2811.08,2155.78,222064.00,383476.00,118.00,72.91,79.27,21.93,0.44,0.19
152,30-40 microns from soma center,10.56,110.28,38.88,0.28,0.63,11169.00,20625.00,6108.07,10956.80,5986.91,10199.10,1625.00,7145.00,2129.33,2485.95,696320.00,1249070.00,334.00,73.88,78.82,22.14,0.37,0.72
153,30-40 microns from soma center,0.43,110.41,39.13,0.13,0.45,9714.00,11628.00,7533.33,10064.70,5101.00,9214.00,5101.00,9214.00,1891.64,1106.88,22600.00,30194.00,14.00,73.48,79.25,22.57,0.62,0.01
154,30-40 microns from soma center,5.29,111.35,39.66,0.18,0.66,14070.00,16993.00,7568.08,11647.80,7477.76,10919.10,2511.00,9019.00,2560.76,1932.17,370836.00,570741.00,174.00,74.29,79.93,22.14,0.41,0.30
155,30-40 microns from soma center,0.47,108.58,40.43,0.14,0.00,9360.00,16764.00,6999.33,12706.00,4939.00,10637.00,4939.00,10637.00,1817.32,2869.63,20998.00,38118.00,14.00,73.11,76.93,22.92,0.64,0.02
156,30-40 microns from soma center,0.32,108.25,40.17,0.13,0.45,4625.00,12415.00,3502.33,10650.70,2714.00,9132.00,2714.00,9132.00,815.20,1351.49,10507.00,31952.00,14.00,72.53,76.94,23.19,0.60,0.01
157,30-40 microns from soma center,2.75,108.45,39.87,0.33,0.54,9801.00,17635.00,5034.90,11148.00,4868.31,10555.20,2329.00,7036.00,1721.44,2529.42,146012.00,323292.00,100.00,72.24,77.53,23.06,0.54,0.17
158,30-40 microns from soma center,4.07,108.53,38.92,0.40,0.30,10428.00,17412.00,4951.88,11148.80,4110.77,10109.40,915.00,8248.00,2383.55,2460.79,163412.00,367909.00,130.00,72.01,78.01,22.53,0.42,0.21
159,30-40 microns from soma center,11.91,109.40,39.43,0.30,0.52,14257.00,40208.00,6136.56,13817.30,5912.22,11862.60,1231.00,7668.00,2465.70,5781.77,969577.00,2183140.00,432.00,73.27,77.95,22.89,0.40,0.98
160,30-40 microns from soma center,1.74,109.15,39.25,0.48,0.33,13792.00,15497.00,6316.00,11691.70,5782.08,10327.60,1730.00,9313.00,3510.11,1972.90,94740.00,175375.00,58.00,72.57,78.40,22.37,0.56,0.09
161,30-40 microns from soma center,0.43,109.15,39.63,0.20,0.48,8997.00,11571.00,7015.25,10318.80,6188.84,9713.89,5090.00,9410.00,1489.22,840.05,28061.00,41275.00,18.00,72.43,78.39,22.89,0.67,0.01
162,30-40 microns from soma center,1.53,111.02,39.67,0.27,0.39,8231.00,15276.00,6208.18,10006.60,5796.12,8740.39,4476.00,7421.00,1064.04,2262.87,105539.00,170113.00,64.00,74.01,79.72,22.19,0.53,0.07
163,40-50 microns from soma center,8.48,108.03,27.69,0.15,0.67,10526.00,23868.00,4840.82,11340.10,4524.93,10785.90,1101.00,6605.00,1911.89,3024.56,532490.00,1247410.00,294.00,72.23,76.89,23.26,0.46,0.73
164,40-50 microns from soma center,0.75,108.13,26.51,0.60,0.12,6946.00,13351.00,3457.29,9697.86,2481.62,8203.00,1889.00,7015.00,1642.02,2152.29,24201.00,67885.00,28.00,72.51,76.58,23.86,0.66,0.03
165,40-50 microns from soma center,5.62,108.24,26.34,0.28,0.40,10333.00,17587.00,6037.53,10732.30,6021.44,9965.55,1573.00,7733.00,2061.15,2266.15,356214.00,633207.00,180.00,72.76,76.62,23.44,0.44,0.37
166,40-50 microns from soma center,4.52,110.02,26.64,0.49,0.36,10800.00,15595.00,4315.44,9961.16,3745.95,9368.10,823.00,7249.00,1930.99,2002.20,237349.00,547864.00,172.00,73.42,78.90,22.12,0.50,0.32
167,40-50 microns from soma center,0.30,108.72,26.98,0.00,1.92,3919.00,10155.00,3425.33,9571.00,2871.00,8730.00,2871.00,8730.00,429.99,609.48,10276.00,28713.00,14.00,80.61,68.46,25.19,0.70,0.01
168,40-50 microns from soma center,0.45,108.99,28.07,0.20,0.48,5602.00,17419.00,3856.50,10826.50,2951.98,8096.48,2833.00,7638.00,1111.22,3920.58,15426.00,43306.00,18.00,81.44,67.71,25.72,0.68,0.02
169,40-50 microns from soma center,3.42,109.77,27.25,0.29,0.50,6741.00,13899.00,3953.48,9683.92,3830.14,9307.41,1380.00,6818.00,1227.49,1934.56,158139.00,387357.00,124.00,82.18,67.97,26.04,0.53,0.23
170,40-50 microns from soma center,0.26,109.88,27.87,0.25,0.50,8008.00,9126.00,4221.25,8624.75,2513.89,8948.60,1812.00,7444.00,2402.43,684.96,16885.00,34499.00,18.00,82.37,67.64,26.73,0.71,0.01
171,40-50 microns from soma center,10.89,108.07,27.21,0.49,0.28,9936.00,28483.00,4568.06,12436.50,4284.83,11428.30,1426.00,7081.00,1805.08,3648.92,676073.00,1840610.00,390.00,79.67,68.24,25.98,0.42,0.92
172,40-50 microns from soma center,2.47,115.15,27.62,0.32,0.41,7738.00,11169.00,3971.70,8602.50,3652.63,7937.38,1242.00,7153.00,1624.93,1199.40,119151.00,258075.00,96.00,75.32,84.81,19.88,0.47,0.12
173,40-50 microns from soma center,0.23,83.54,27.33,0.13,0.45,4643.00,9778.00,3848.00,8152.33,3155.00,7115.00,3155.00,7115.00,611.74,1164.04,11544.00,24457.00,14.00,62.17,49.20,26.33,0.67,0.01
174,40-50 microns from soma center,6.16,83.98,28.07,0.22,0.57,14285.00,18439.00,6167.74,10787.40,6086.47,10297.60,1792.00,6730.00,2564.82,2386.77,419406.00,733544.00,198.00,63.30,48.92,25.53,0.44,0.42
175,40-50 microns from soma center,0.23,84.33,28.11,0.12,0.93,6686.00,10122.00,6329.67,9800.00,5630.00,9444.00,5630.00,9444.00,494.77,277.83,18989.00,29400.00,14.00,63.46,49.20,25.78,0.60,0.00
176,40-50 microns from soma center,0.37,85.05,28.70,0.13,0.45,6221.00,11906.00,5905.33,10466.70,5712.00,9567.00,5712.00,9567.00,225.08,1028.31,17716.00,31400.00,14.00,63.97,49.21,26.84,0.67,0.01
177,40-50 microns from soma center,1.95,85.06,26.98,0.38,0.43,11390.00,12874.00,4450.47,9875.94,3801.76,9623.22,1428.00,7174.00,2380.27,1604.30,75658.00,167891.00,58.00,63.76,49.57,26.69,0.55,0.11
178,40-50 microns from soma center,2.23,85.86,27.65,0.54,0.30,11777.00,14123.00,5663.57,10732.10,5301.05,10379.40,1790.00,8769.00,2248.96,1454.11,118935.00,225375.00,84.00,63.98,50.57,26.88,0.47,0.10
179,20-30 microns from soma center,1.73,85.79,57.58,0.34,0.43,14034.00,12711.00,7563.16,9112.84,6731.10,8659.59,3101.00,6949.00,3171.06,1591.25,143700.00,173144.00,68.00,63.90,50.18,27.55,0.49,0.07
180,20-30 microns from soma center,0.90,85.43,57.72,0.25,0.22,11421.00,11133.00,7523.25,9575.00,6483.30,8447.53,5803.00,7763.00,1783.24,1425.00,60186.00,76600.00,32.00,63.19,50.51,27.47,0.64,0.04
181,20-30 microns from soma center,0.99,89.87,57.78,0.17,0.48,9165.00,12174.00,6358.75,9366.88,5212.73,8680.62,4347.00,7995.00,1696.18,1284.92,50870.00,74935.00,34.00,69.97,48.38,29.01,0.56,0.04
182,20-30 microns from soma center,3.73,89.80,57.68,0.55,0.20,14271.00,15778.00,7716.84,10694.10,7432.22,9823.94,1398.00,7310.00,2961.52,2162.01,293240.00,406374.00,122.00,69.60,48.64,29.20,0.48,0.22
183,20-30 microns from soma center,0.48,89.76,58.53,0.04,0.91,4833.00,8668.00,3400.00,8383.60,1853.68,8175.81,1842.00,8108.00,1284.92,210.61,17000.00,41918.00,22.00,69.12,49.23,29.25,0.51,0.01
184,20-30 microns from soma center,9.52,90.06,57.99,0.24,0.41,11995.00,17928.00,6022.41,11025.10,5883.67,10461.10,1495.00,7706.00,2291.15,2309.14,632353.00,1157640.00,310.00,69.50,48.97,29.73,0.39,0.68
185,20-30 microns from soma center,3.43,90.72,49.92,0.31,0.58,9240.00,17835.00,4950.51,9462.26,4757.55,8180.20,2243.00,6445.00,1748.52,2668.30,173268.00,331179.00,116.00,70.00,49.79,29.16,0.52,0.22
186,20-30 microns from soma center,0.95,89.83,59.43,0.12,0.40,12362.00,12283.00,7146.50,10505.80,5698.84,9794.94,2024.00,8895.00,3161.19,1103.37,57172.00,84046.00,32.00,68.88,49.63,29.37,0.52,0.03
187,20-30 microns from soma center,5.76,89.85,59.16,0.23,0.27,14504.00,18573.00,7667.75,12726.00,7603.81,12262.50,2237.00,8957.00,2730.95,2207.50,368052.00,610850.00,164.00,68.72,49.99,29.17,0.41,0.34
188,20-30 microns from soma center,2.21,90.19,58.83,0.23,0.50,10732.00,17974.00,6667.74,11602.00,6583.50,11445.70,1955.00,8424.00,2283.74,2217.05,153358.00,266847.00,68.00,69.26,49.94,29.05,0.59,0.14
189,20-30 microns from soma center,6.88,90.09,57.36,0.19,0.70,10752.00,18141.00,5695.86,10469.00,5211.98,10113.40,971.00,6262.00,2373.05,2118.06,444277.00,816584.00,220.00,69.07,50.17,28.79,0.42,0.47
190,20-30 microns from soma center,4.45,90.19,56.59,0.35,0.49,10442.00,16482.00,5535.47,9492.37,4949.65,9021.73,1543.00,6688.00,2010.37,2029.50,282309.00,484111.00,164.00,68.99,49.93,29.69,0.47,0.29
191,20-30 microns from soma center,0.35,90.03,59.06,0.13,0.45,7477.00,11439.00,6654.00,11013.70,6088.00,10377.00,6088.00,10377.00,595.47,458.58,19962.00,33041.00,14.00,68.48,50.66,29.15,0.72,0.01
192,20-30 microns from soma center,10.41,90.10,58.31,0.18,0.67,15890.00,23849.00,7437.55,12341.00,6981.03,11681.70,1546.00,7957.00,2963.02,2612.59,885069.00,1468580.00,340.00,68.26,51.46,28.46,0.39,0.77
193,20-30 microns from soma center,3.59,90.05,59.00,0.31,0.62,11474.00,17291.00,6583.34,11655.60,5958.55,10896.60,2423.00,8146.00,2536.92,2187.24,230417.00,407947.00,122.00,68.04,51.34,29.03,0.46,0.20
194,20-30 microns from soma center,0.27,89.77,58.10,0.39,0.47,5217.00,13839.00,4318.67,10941.00,3145.00,9266.00,3145.00,9266.00,868.01,2057.49,12956.00,32823.00,14.00,70.32,47.94,28.56,0.81,0.01
195,10-20 microns from soma center,7.76,90.01,58.84,0.15,0.69,16098.00,20576.00,8488.54,11831.00,7973.79,10966.50,917.00,8517.00,3512.06,2430.44,679083.00,946476.00,240.00,70.22,48.07,29.35,0.40,0.52
196,20-30 microns from soma center,0.59,90.29,58.91,0.25,0.50,15871.00,16248.00,9816.00,12300.00,7895.48,10836.90,6674.00,9556.00,3576.71,2515.62,39264.00,49200.00,18.00,70.56,47.99,29.51,0.65,0.02
197,20-30 microns from soma center,4.03,90.26,58.07,0.26,0.66,11922.00,14569.00,5798.58,10493.40,5463.22,9796.89,1840.00,7782.00,2523.52,1904.98,231943.00,419737.00,142.00,70.52,48.16,29.21,0.42,0.21
198,20-30 microns from soma center,0.82,85.15,58.64,0.37,0.29,10815.00,19866.00,6099.60,13441.20,4557.38,11701.10,3850.00,9865.00,2460.94,3430.97,30498.00,67206.00,26.00,62.92,50.82,26.64,0.61,0.03
199,20-30 microns from soma center,2.54,85.93,58.21,0.15,0.39,11733.00,15797.00,5828.46,10161.90,5849.88,9566.14,2320.00,7617.00,2164.15,2106.56,139883.00,243886.00,90.00,63.30,51.46,27.01,0.43,0.11
200,20-30 microns from soma center,0.56,85.91,58.75,0.46,0.24,11304.00,11631.00,7493.00,10235.80,5635.41,9189.52,3242.00,8790.00,3225.25,1179.24,37465.00,51179.00,22.00,63.59,51.43,26.31,0.63,0.02
201,10-20 microns from soma center,4.58,88.33,59.17,0.24,0.67,15946.00,18418.00,8733.25,11435.80,8077.72,11323.70,2336.00,8601.00,3583.24,1992.24,410463.00,537483.00,158.00,65.04,53.45,26.74,0.45,0.28
202,20-30 microns from soma center,0.63,91.30,59.95,0.29,0.32,6267.00,11089.00,4577.50,9762.50,3522.75,9810.02,2608.00,7748.00,1485.68,1140.37,27465.00,58575.00,24.00,66.29,56.13,28.12,0.66,0.03
203,10-20 microns from soma center,3.54,91.55,60.00,0.14,0.60,14581.00,16263.00,7564.23,10656.70,7268.23,10251.20,3371.00,7853.00,2876.29,2016.63,226927.00,319700.00,112.00,66.02,57.21,27.38,0.43,0.17
204,20-30 microns from soma center,2.02,91.80,58.68,0.21,0.56,14179.00,16464.00,7410.19,10614.10,6790.44,9545.73,3432.00,8797.00,2833.27,1863.31,155614.00,222896.00,74.00,66.33,56.89,28.11,0.52,0.10
205,10-20 microns from soma center,0.68,86.44,59.92,0.70,0.14,10685.00,14341.00,5463.00,11141.70,3169.17,10834.00,2209.00,8586.00,3198.38,1889.88,32778.00,66850.00,26.00,63.46,52.03,27.15,0.68,0.03
206,10-20 microns from soma center,0.31,87.13,60.03,0.13,0.45,9744.00,11755.00,6924.33,10460.70,5352.00,9674.00,5352.00,9674.00,1998.21,922.29,20773.00,31382.00,14.00,63.78,52.73,27.28,0.70,0.01
207,10-20 microns from soma center,1.12,87.35,59.69,0.43,0.44,9200.00,15086.00,6950.80,11630.40,6819.50,11128.40,4439.00,9362.00,1575.31,1975.67,69508.00,116304.00,40.00,63.97,53.04,26.92,0.62,0.05
208,10-20 microns from soma center,3.76,87.44,60.36,0.43,0.28,16696.00,17992.00,7112.03,11123.30,6761.69,10579.00,2080.00,7734.00,3247.46,2262.84,277369.00,433810.00,124.00,63.76,53.07,27.64,0.47,0.22
209,10-20 microns from soma center,6.89,89.01,58.69,0.32,0.60,13121.00,18426.00,6877.10,11038.40,6580.67,10430.20,1808.00,7117.00,2850.47,2644.38,577676.00,927223.00,248.00,65.70,53.57,27.15,0.43,0.47
210,10-20 microns from soma center,0.13,88.92,59.89,0.13,0.45,11573.00,10092.00,9113.67,9675.67,6662.00,9264.00,6662.00,9264.00,2004.91,338.04,27341.00,29027.00,14.00,65.05,54.22,27.13,0.61,0.00
211,10-20 microns from soma center,0.87,89.10,60.61,0.19,0.50,10470.00,13258.00,5345.33,10982.70,4435.10,10095.40,2119.00,9063.00,2366.29,1440.93,48108.00,98844.00,32.00,65.23,53.70,28.28,0.73,0.05
212,10-20 microns from soma center,0.41,89.72,60.20,0.13,0.45,11389.00,13059.00,9481.33,11400.30,6450.00,10228.00,6450.00,10228.00,2167.24,1205.83,28444.00,34201.00,14.00,65.38,55.01,27.38,0.66,0.01
213,10-20 microns from soma center,5.45,89.52,59.71,0.32,0.48,12675.00,16343.00,5718.36,10909.30,5653.73,10533.00,927.00,7542.00,2565.98,2128.30,320228.00,610919.00,188.00,64.66,55.23,27.97,0.41,0.31
214,10-20 microns from soma center,0.31,89.90,60.37,0.39,0.47,10278.00,11197.00,7334.67,10750.30,5860.00,10243.00,5860.00,10243.00,2081.25,391.84,22004.00,32251.00,14.00,64.92,55.83,27.38,0.75,0.01
215,10-20 microns from soma center,0.43,90.99,60.32,0.39,0.47,10901.00,14139.00,7766.67,12493.30,6061.00,10123.00,6061.00,10123.00,2219.19,1717.74,23300.00,37480.00,14.00,65.77,56.70,27.16,0.72,0.02
216,10-20 microns from soma center,0.64,87.65,60.60,0.18,0.49,11065.00,13321.00,7321.20,11866.60,4229.01,10563.30,3712.00,10141.00,2864.75,1268.24,36606.00,59333.00,22.00,65.42,51.43,27.52,0.58,0.02
217,10-20 microns from soma center,2.99,85.91,60.85,0.19,0.39,15733.00,16946.00,8101.93,11587.60,7313.96,10587.00,1828.00,8847.00,3906.06,2108.14,234956.00,336041.00,96.00,63.30,51.07,27.68,0.48,0.16
218,10-20 microns from soma center,2.86,88.37,61.15,0.15,0.72,13690.00,20526.00,5705.65,11156.70,4781.62,9962.67,1228.00,8178.00,2591.06,2860.28,148347.00,290073.00,96.00,65.44,52.68,27.41,0.49,0.15
219,10-20 microns from soma center,0.76,88.10,61.77,0.35,0.26,7375.00,14352.00,5042.00,10493.00,4726.34,9498.89,2199.00,9281.00,1542.90,1635.00,35294.00,73451.00,30.00,64.98,52.48,28.03,0.55,0.03
220,10-20 microns from soma center,0.31,88.68,61.75,0.00,1.92,8570.00,12689.00,4750.00,10664.70,1356.00,9086.00,1356.00,9086.00,2960.47,1504.30,14250.00,31994.00,14.00,66.02,52.40,27.56,0.73,0.01
221,10-20 microns from soma center,8.07,88.12,61.10,0.23,0.69,17629.00,18383.00,7574.89,11152.60,7319.36,10481.90,1825.00,7624.00,2688.86,2027.51,605991.00,892207.00,266.00,65.14,52.12,28.38,0.37,0.49
222,20-30 microns from soma center,3.82,88.42,50.30,0.64,0.12,9612.00,14735.00,5004.31,9061.49,4628.31,8647.77,2363.00,6446.00,1778.17,2009.29,195168.00,353398.00,132.00,64.38,54.07,27.39,0.46,0.22
