,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
111,Puncta >50 from Soma Center,2.59,81.85,12.37,0.23,0.58,15407.00,18600.00,7990.00,13703.80,7154.50,13510.30,1416.00,9614.00,3404.59,2473.56,223720.00,383706.00,88.00,53.54,60.95,10.91,0.58,0.17
112,Puncta >50 from Soma Center,0.41,82.63,13.13,0.13,0.45,10659.00,14167.00,6726.00,13039.30,3907.00,11086.00,3907.00,11086.00,2866.84,1386.71,20178.00,39118.00,14.00,53.38,62.15,10.77,0.70,0.01
113,Puncta >50 from Soma Center,0.65,82.63,12.00,0.08,0.84,13142.00,14619.00,9173.43,11182.40,7691.90,10012.20,5987.00,9469.00,2682.52,1792.15,64214.00,78277.00,30.00,53.53,61.87,11.56,0.48,0.02
114,Puncta >50 from Soma Center,0.16,84.29,11.88,0.39,0.47,5643.00,11542.00,2616.00,10268.70,891.00,9579.00,891.00,9579.00,2147.37,901.42,7848.00,30806.00,14.00,55.58,62.42,10.93,0.78,0.00
115,Puncta >50 from Soma Center,0.74,82.76,13.86,0.08,0.64,13462.00,15057.00,5950.13,10780.40,4530.91,10142.40,760.00,8979.00,4146.88,1991.30,47601.00,86243.00,34.00,52.14,63.33,10.98,0.57,0.03
116,Puncta >50 from Soma Center,0.45,85.52,14.34,0.35,0.45,8239.00,15872.00,5616.20,11851.60,5300.80,10319.30,2979.00,9103.00,1673.10,2443.43,28081.00,59258.00,22.00,56.36,63.36,11.03,0.71,0.02
117,Puncta >50 from Soma Center,0.44,84.20,13.98,0.22,0.61,9064.00,12098.00,6385.00,11292.30,4156.88,11009.40,3873.00,10771.00,2376.33,499.60,25540.00,45169.00,18.00,54.05,63.70,10.51,0.67,0.01
118,Puncta >50 from Soma Center,1.67,84.39,14.85,0.13,0.30,19197.00,19959.00,12644.40,14062.90,10570.60,13652.40,5220.00,9543.00,4399.80,2785.58,151733.00,168755.00,48.00,53.97,63.80,11.76,0.48,0.07
119,Puncta >50 from Soma Center,0.32,84.95,14.66,0.39,0.47,7946.00,14945.00,6730.00,13311.00,5003.00,11256.00,5003.00,11256.00,1254.63,1535.17,20190.00,39933.00,14.00,54.46,64.11,11.80,0.76,0.01
120,Puncta >50 from Soma Center,0.32,86.11,15.26,0.13,0.45,3602.00,16002.00,2176.33,12235.30,979.00,10223.00,979.00,10223.00,1082.94,2665.52,6529.00,36706.00,14.00,55.66,64.80,10.88,0.62,0.01
121,Puncta >50 from Soma Center,0.63,82.33,15.52,0.41,0.18,7694.00,18506.00,3373.86,12311.90,2372.91,10877.70,744.00,10196.00,2099.32,2684.08,23617.00,86183.00,30.00,53.88,61.26,11.05,0.52,0.02
122,Puncta >50 from Soma Center,0.56,82.53,15.03,0.22,0.67,23598.00,14191.00,10340.80,12350.30,8617.58,11593.90,634.00,11040.00,7071.56,1150.73,62045.00,74102.00,24.00,53.91,61.53,10.93,0.63,0.02
123,Puncta >50 from Soma Center,0.41,82.24,15.38,0.13,0.45,13502.00,20740.00,6554.33,15975.30,646.00,10403.00,646.00,10403.00,5299.64,4258.53,19663.00,47926.00,14.00,53.30,61.61,11.22,0.65,0.01
124,Puncta >50 from Soma Center,0.19,84.12,15.33,0.14,0.00,8600.00,11496.00,5032.33,10829.30,2712.00,9872.00,2712.00,9872.00,2560.47,694.13,15097.00,32488.00,14.00,55.64,62.06,11.31,0.59,0.00
125,Puncta >50 from Soma Center,0.14,84.48,15.32,0.00,1.92,4355.00,11269.00,2526.33,10210.70,1020.00,9386.00,1020.00,9386.00,1380.45,786.28,7579.00,30632.00,14.00,55.91,62.32,11.25,0.65,0.00
126,Puncta >50 from Soma Center,1.62,84.98,15.16,0.20,0.61,16691.00,23401.00,8941.57,13753.50,6736.34,12750.70,3689.00,11064.00,4237.20,3212.05,125182.00,192549.00,56.00,56.13,62.88,10.86,0.48,0.07
127,Puncta >50 from Soma Center,0.44,84.85,15.40,0.42,0.26,5137.00,19323.00,2432.00,11992.00,1540.69,9124.30,646.00,9044.00,1559.35,3906.34,12160.00,59960.00,22.00,56.18,62.54,11.49,0.70,0.02
128,Puncta >50 from Soma Center,1.40,82.54,15.05,0.31,0.50,7370.00,19416.00,2772.47,11014.90,2157.50,10153.90,698.00,8687.00,1864.09,2490.44,47132.00,187253.00,68.00,51.70,63.36,11.22,0.51,0.06
129,Puncta >50 from Soma Center,1.04,83.90,15.55,0.36,0.21,8474.00,14229.00,4586.50,11467.20,3673.26,11307.40,2139.00,9141.00,2009.99,1497.48,45865.00,114672.00,36.00,53.21,63.98,10.70,0.56,0.04
130,Puncta >50 from Soma Center,1.87,83.80,15.42,0.27,0.63,16078.00,22674.00,8147.91,13692.40,7804.16,11661.60,1056.00,10032.00,3344.18,3825.77,179254.00,301232.00,76.00,53.04,63.88,11.37,0.62,0.12
131,Puncta 20-30 from Soma Center,0.34,86.37,45.87,0.07,0.41,6692.00,11813.00,4076.50,10276.80,3174.11,9843.70,607.00,9043.00,2380.51,1010.19,16306.00,41107.00,18.00,56.92,63.97,11.25,0.59,0.01
132,Puncta 20-30 from Soma Center,0.30,84.33,46.01,0.04,0.53,13457.00,12728.00,5757.75,10691.50,4093.52,9816.99,907.00,9759.00,4662.64,1206.66,23031.00,42766.00,18.00,53.31,64.50,10.41,0.55,0.01
133,Puncta 20-30 from Soma Center,0.94,84.40,46.07,0.47,0.32,7459.00,14697.00,3371.89,11754.60,1523.08,10849.30,583.00,8502.00,2438.83,2096.72,30347.00,105791.00,38.00,53.44,64.36,11.20,0.63,0.04
134,Puncta 20-30 from Soma Center,0.28,85.07,46.26,0.13,0.45,5972.00,11853.00,3859.00,11730.30,829.00,11647.00,829.00,11647.00,2197.47,88.58,11577.00,35191.00,14.00,54.10,64.82,10.44,0.68,0.01
135,Puncta 20-30 from Soma Center,0.56,85.29,47.33,0.22,0.39,8028.00,13803.00,3746.00,11387.40,1642.34,10291.00,1012.00,9046.00,2594.80,1764.98,18730.00,56937.00,22.00,54.43,64.70,11.19,0.64,0.02
136,Puncta 20-30 from Soma Center,0.73,85.44,47.83,0.11,0.56,6631.00,17013.00,3516.50,11995.50,3172.80,10910.70,729.00,9574.00,1905.41,2382.27,28132.00,95964.00,34.00,54.72,64.53,11.88,0.59,0.03
137,Puncta 20-30 from Soma Center,0.30,82.15,48.23,0.13,0.45,8113.00,13780.00,5187.00,12340.70,2508.00,9763.00,2508.00,9763.00,2294.89,1826.82,15561.00,37022.00,14.00,52.43,62.14,11.82,0.62,0.01
138,Puncta 20-30 from Soma Center,0.42,83.49,48.24,0.22,0.45,9127.00,13736.00,5355.25,12109.50,5421.07,11809.90,580.00,10239.00,3076.95,1275.68,21421.00,48438.00,18.00,54.87,61.89,11.41,0.70,0.01
139,Puncta 20-30 from Soma Center,0.23,83.84,48.72,0.13,0.45,5411.00,11749.00,4465.67,10294.70,2737.00,8719.00,2737.00,8719.00,1224.14,1239.96,13397.00,30884.00,14.00,55.11,62.14,11.43,0.61,0.00
140,Puncta 20-30 from Soma Center,0.42,81.78,48.56,0.22,0.45,9221.00,16945.00,6440.50,12044.50,6239.75,9686.46,2861.00,9658.00,2322.63,2967.98,25762.00,48178.00,18.00,51.19,62.71,11.56,0.61,0.01
141,Puncta 20-30 from Soma Center,2.02,85.39,49.51,0.22,0.75,16705.00,19750.00,5751.62,12122.20,5168.70,11214.50,996.00,9443.00,3499.22,2303.09,120784.00,254566.00,70.00,56.67,62.79,11.71,0.55,0.11
142,Puncta 20-30 from Soma Center,0.37,82.24,49.38,0.13,0.45,11682.00,13930.00,6976.67,11794.30,3886.00,9644.00,3886.00,9644.00,3381.30,1749.79,20930.00,35383.00,14.00,51.78,62.84,11.51,0.67,0.01
143,Puncta 20-30 from Soma Center,0.23,86.42,58.38,0.39,0.47,9196.00,13477.00,8036.00,11936.00,7079.00,9240.00,7079.00,9240.00,876.10,1912.86,24108.00,35808.00,14.00,57.92,63.04,11.81,0.73,0.01
144,Puncta 10-20 from Soma Center,0.27,86.43,57.87,0.13,0.45,8538.00,12106.00,6981.33,11189.70,5968.00,10178.00,5968.00,10178.00,1117.33,789.98,20944.00,33569.00,14.00,58.09,62.85,12.05,0.64,0.01
145,Puncta 10-20 from Soma Center,3.30,82.00,58.67,0.46,0.36,22044.00,29173.00,8892.38,16300.30,8029.64,14962.20,1543.00,10126.00,5014.36,4405.88,302341.00,554211.00,114.00,50.73,63.37,11.59,0.52,0.21
146,Puncta 10-20 from Soma Center,0.58,85.36,58.37,0.09,0.93,10140.00,20048.00,6569.25,16415.30,3407.77,14575.30,2581.00,14186.00,3582.00,2331.02,26277.00,65661.00,18.00,55.94,63.37,11.91,0.66,0.02
147,Puncta 20-30 from Soma Center,3.05,83.43,50.35,0.38,0.48,15377.00,28025.00,6368.47,12718.40,5866.13,11858.80,1543.00,8411.00,3320.40,3577.50,229265.00,457861.00,112.00,52.64,63.71,11.44,0.52,0.19
148,Puncta 20-30 from Soma Center,0.18,86.41,50.92,0.39,0.47,13536.00,13322.00,8443.33,11131.00,4732.00,9875.00,4732.00,9875.00,3724.57,1554.80,25330.00,33393.00,14.00,57.53,63.43,11.55,0.74,0.00
149,Puncta 20-30 from Soma Center,0.67,86.45,51.16,0.25,0.74,15153.00,13907.00,7327.33,12019.30,4455.71,11410.10,3298.00,10595.00,4163.01,1203.83,43964.00,72116.00,26.00,57.34,63.64,11.72,0.69,0.03
150,Puncta 20-30 from Soma Center,0.42,86.54,51.77,0.46,0.21,11747.00,20713.00,6935.00,12822.40,3966.10,10238.00,1837.00,9204.00,3870.97,4131.41,34675.00,64112.00,22.00,57.12,63.92,11.82,0.70,0.01
151,Puncta 10-20 from Soma Center,0.26,83.62,57.61,0.13,0.45,10824.00,13493.00,9713.00,12346.00,9109.00,11437.00,9109.00,11437.00,786.59,856.07,29139.00,37038.00,14.00,52.94,63.68,11.61,0.70,0.01
152,Puncta 10-20 from Soma Center,3.01,84.25,58.36,0.46,0.24,14651.00,18125.00,4927.68,13020.40,3965.84,12513.00,551.00,9311.00,3673.35,2131.16,137975.00,364570.00,104.00,53.37,64.12,11.73,0.42,0.13
153,Puncta 20-30 from Soma Center,0.21,84.87,52.06,0.39,0.47,11247.00,13420.00,7959.00,11285.30,3472.00,10139.00,3472.00,10139.00,3285.41,1510.82,23877.00,33856.00,14.00,54.02,64.43,11.50,0.70,0.01
154,Puncta 20-30 from Soma Center,0.45,87.06,51.53,0.18,0.49,9469.00,15006.00,6517.20,12792.80,3962.52,10771.10,2626.00,10599.00,2787.36,1798.90,32586.00,63964.00,22.00,56.97,64.78,11.74,0.59,0.01
155,Puncta 20-30 from Soma Center,4.40,80.66,51.79,0.26,0.49,16590.00,19593.00,7556.08,13982.90,6353.91,13426.40,1530.00,8998.00,4234.14,2256.98,355136.00,657194.00,164.00,50.85,61.44,12.04,0.45,0.26
156,Puncta 20-30 from Soma Center,0.46,85.94,52.68,0.20,0.48,8340.00,16915.00,5876.75,14754.50,4442.22,14375.90,4039.00,12801.00,1739.27,1470.28,23507.00,59018.00,18.00,57.34,62.84,12.17,0.72,0.02
157,Puncta 20-30 from Soma Center,0.30,86.25,52.85,0.20,0.48,13344.00,15863.00,10147.50,13349.30,8694.59,12857.50,7594.00,11337.00,2208.11,1627.54,40590.00,53397.00,18.00,57.75,62.87,12.29,0.72,0.01
158,Puncta 20-30 from Soma Center,0.47,87.75,52.41,0.20,0.48,12653.00,15232.00,9372.50,13137.00,9288.46,12473.50,5415.00,11629.00,2597.70,1332.12,37490.00,52548.00,18.00,58.94,63.81,12.44,0.60,0.01
159,Puncta 20-30 from Soma Center,0.21,85.25,52.48,0.13,0.45,7499.00,12970.00,5973.00,11891.70,3173.00,11300.00,3173.00,11300.00,1982.57,763.70,17919.00,35675.00,14.00,54.44,64.51,11.98,0.59,0.00
160,Puncta 20-30 from Soma Center,0.47,85.92,52.99,0.70,0.14,7154.00,13935.00,5151.00,11822.00,4713.46,11167.60,3097.00,10357.00,1356.12,1335.40,30906.00,70932.00,26.00,55.32,64.64,11.95,0.65,0.02
161,Puncta 20-30 from Soma Center,1.78,86.37,53.17,0.18,0.86,18461.00,24089.00,6757.10,13530.20,5650.25,12490.40,1380.00,10214.00,4544.09,3124.67,135142.00,270604.00,74.00,56.07,64.62,11.84,0.51,0.08
162,Puncta 20-30 from Soma Center,0.21,88.78,54.31,0.39,0.47,6400.00,13045.00,4650.33,11810.70,2120.00,10591.00,2120.00,10591.00,1832.43,1001.89,13951.00,35432.00,14.00,59.61,64.68,12.04,0.69,0.01
163,Puncta 20-30 from Soma Center,0.34,88.37,54.94,0.13,0.45,3422.00,12850.00,2419.67,11569.00,769.00,9992.00,769.00,9992.00,1176.11,1185.40,7259.00,34707.00,14.00,58.70,64.97,11.90,0.62,0.01
164,Puncta 20-30 from Soma Center,0.18,88.59,54.30,0.13,0.45,6719.00,12275.00,4242.67,11389.30,2084.00,10896.00,2084.00,10896.00,1905.52,627.63,12728.00,34168.00,14.00,58.96,65.05,11.84,0.60,0.00
165,Puncta 10-20 from Soma Center,0.71,88.64,56.83,0.47,0.17,12555.00,16037.00,7826.25,12584.80,6595.66,11386.80,4965.00,10551.00,2373.45,1955.83,62610.00,100678.00,32.00,58.71,65.29,12.12,0.67,0.03
166,Puncta 10-20 from Soma Center,0.26,88.29,57.04,0.13,0.45,8919.00,11648.00,7124.33,11416.70,6199.00,11028.00,6199.00,11028.00,1269.23,276.47,21373.00,34250.00,14.00,58.54,64.99,12.05,0.68,0.01
167,Puncta 10-20 from Soma Center,0.23,88.52,56.70,0.80,0.13,9798.00,13173.00,7579.75,11424.50,6215.20,10434.80,6039.00,10085.00,1550.57,1241.73,30319.00,45698.00,16.00,58.10,65.65,12.29,0.76,0.01
168,Puncta 10-20 from Soma Center,0.22,88.69,57.87,0.20,0.48,19505.00,11581.00,12060.00,11004.00,9195.43,10935.00,2255.00,10143.00,6828.45,548.36,48240.00,44016.00,18.00,58.48,65.54,12.25,0.62,0.00
169,Puncta 10-20 from Soma Center,0.74,88.85,57.69,0.04,0.91,6672.00,17707.00,4573.20,15969.60,4320.75,15160.80,1392.00,14717.00,1768.84,1091.95,22866.00,79848.00,22.00,58.10,65.96,12.98,0.66,0.03
170,Puncta 20-30 from Soma Center,0.63,87.17,51.82,0.41,0.40,5421.00,14587.00,3558.00,12345.20,2947.84,12516.40,2530.00,8948.00,971.60,1795.71,21348.00,74071.00,24.00,58.92,62.97,12.69,0.68,0.03
171,Puncta 20-30 from Soma Center,0.38,88.01,53.26,0.04,0.91,12749.00,12374.00,5510.40,10959.20,3927.52,10468.80,2484.00,9400.00,3674.98,1015.88,27552.00,54796.00,22.00,59.85,63.23,12.89,0.59,0.01
172,Puncta 20-30 from Soma Center,2.51,87.35,52.63,0.31,0.52,19202.00,20043.00,6637.21,13852.00,5650.57,12600.70,1769.00,10469.00,3681.11,2887.25,192479.00,401707.00,96.00,58.49,63.59,12.86,0.54,0.15
173,Puncta 10-20 from Soma Center,0.82,86.05,56.69,0.22,0.63,5505.00,14805.00,3219.22,10605.40,2088.36,9898.90,1175.00,8618.00,1477.40,1774.26,28973.00,95449.00,38.00,56.01,64.13,12.44,0.58,0.03
174,Puncta 10-20 from Soma Center,0.74,86.99,57.22,0.12,0.41,10017.00,18040.00,5899.33,13461.70,5876.23,12145.10,2499.00,10139.00,2545.64,3224.97,35396.00,80770.00,26.00,56.57,64.87,12.62,0.61,0.03
175,Puncta 10-20 from Soma Center,0.38,86.67,57.20,0.46,0.24,7243.00,13106.00,4803.80,11624.00,2940.37,11306.80,1680.00,10348.00,2122.11,902.81,24019.00,58120.00,22.00,55.97,65.02,12.36,0.69,0.01
176,Puncta 20-30 from Soma Center,0.28,86.81,53.85,0.39,0.47,11102.00,14370.00,8629.00,13743.00,7321.00,12589.00,7321.00,12589.00,1749.65,817.02,25887.00,41229.00,14.00,58.18,63.21,12.45,0.76,0.01
177,Puncta 20-30 from Soma Center,5.13,87.05,52.94,0.39,0.36,20709.00,30795.00,8181.13,15406.00,7748.12,14661.80,600.00,10349.00,4429.02,3904.28,548136.00,1032200.00,198.00,57.59,63.98,12.95,0.50,0.38
178,Puncta 20-30 from Soma Center,1.90,86.90,53.73,0.32,0.21,15206.00,21060.00,6528.26,14863.60,5259.45,13964.80,572.00,9564.00,4031.15,3583.50,124037.00,282409.00,66.00,56.98,64.39,12.67,0.62,0.12
179,Puncta 10-20 from Soma Center,0.96,87.53,54.44,0.06,0.58,7956.00,17196.00,4093.70,12055.70,3189.97,11570.10,1325.00,10136.00,1998.79,1930.36,40937.00,120557.00,38.00,57.15,65.04,12.85,0.52,0.03
180,Puncta 10-20 from Soma Center,0.27,101.48,54.71,0.13,0.45,7238.00,12674.00,4825.00,11798.30,3332.00,10665.00,3332.00,10665.00,1722.21,840.17,14475.00,35395.00,14.00,76.15,65.89,12.60,0.70,0.01
181,Puncta 10-20 from Soma Center,0.38,101.13,54.72,0.20,0.48,3722.00,18714.00,2826.75,12372.30,2359.19,10229.60,1942.00,10026.00,708.60,3665.58,11307.00,49489.00,18.00,76.82,64.51,12.82,0.64,0.01
182,Puncta 10-20 from Soma Center,0.34,101.01,55.86,0.14,0.00,8121.00,17323.00,5950.33,13746.00,2303.00,9962.00,2303.00,9962.00,2594.57,3008.68,17851.00,41238.00,14.00,76.46,64.78,12.69,0.69,0.01
183,Puncta 10-20 from Soma Center,0.36,101.78,55.62,0.13,0.45,12310.00,15662.00,6740.33,13948.70,2944.00,12211.00,2944.00,12211.00,4024.01,1408.97,20221.00,41846.00,14.00,77.47,64.75,12.85,0.66,0.01
184,Puncta 10-20 from Soma Center,0.27,100.41,56.53,0.13,0.45,6986.00,13717.00,4705.67,12022.30,1253.00,10167.00,1253.00,10167.00,2482.95,1453.73,14117.00,36067.00,14.00,75.77,64.62,12.87,0.58,0.01
185,Puncta 10-20 from Soma Center,0.64,103.78,56.24,0.07,0.41,10588.00,19838.00,5397.50,16534.80,3181.28,15113.30,2308.00,11984.00,3214.39,3189.90,21590.00,66139.00,18.00,80.02,64.82,12.90,0.61,0.02
186,Puncta 10-20 from Soma Center,0.78,101.13,56.57,0.43,0.40,7951.00,18217.00,5798.25,12928.00,5470.84,11981.10,2179.00,10505.00,2013.86,2349.91,46386.00,103424.00,32.00,76.42,64.99,12.79,0.67,0.04
187,Puncta 10-20 from Soma Center,0.27,102.39,56.15,0.12,0.93,8926.00,14374.00,6099.33,13154.30,3874.00,11850.00,3874.00,11850.00,2105.85,1032.16,18298.00,39463.00,14.00,77.80,65.30,12.93,0.52,0.01
188,Puncta 10-20 from Soma Center,1.29,102.65,51.54,0.21,0.36,12475.00,17247.00,6084.00,12964.50,5404.07,12939.40,1764.00,8564.00,3304.24,3066.77,73008.00,155574.00,48.00,77.91,65.51,13.25,0.55,0.06
189,Puncta 10-20 from Soma Center,0.19,104.91,51.83,0.13,0.45,7278.00,13377.00,5888.33,12123.00,3973.00,11204.00,3973.00,11204.00,1399.52,918.20,17665.00,36369.00,14.00,81.25,65.05,13.09,0.66,0.00
190,Puncta 10-20 from Soma Center,0.32,102.04,51.96,0.13,0.45,9994.00,14652.00,7839.33,13248.70,6434.00,12333.00,6434.00,12333.00,1546.94,1007.57,23518.00,39746.00,14.00,77.04,65.67,12.84,0.70,0.01
191,Puncta 20-30 from Soma Center,0.50,103.11,53.62,0.13,0.45,5599.00,18583.00,2905.00,16440.70,1508.00,13907.00,1508.00,13907.00,1905.38,1928.93,8715.00,49322.00,14.00,78.19,65.98,12.81,0.66,0.02
192,Puncta 20-30 from Soma Center,1.01,86.14,49.90,0.19,0.15,8033.00,16915.00,4221.22,12147.20,3386.60,10985.10,552.00,8883.00,2077.40,2401.97,37991.00,109325.00,38.00,52.99,67.60,6.53,0.55,0.04
193,Puncta 20-30 from Soma Center,1.49,85.82,50.37,0.77,0.14,12231.00,17726.00,5689.23,13152.20,3931.83,12377.20,930.00,10481.00,3427.88,2253.10,73960.00,170978.00,52.00,52.20,67.78,6.79,0.53,0.07
194,Puncta 10-20 from Soma Center,0.44,114.53,50.70,0.39,0.47,4509.00,18843.00,3467.33,17061.00,1559.00,13972.00,1559.00,13972.00,1351.29,2192.84,10402.00,51183.00,14.00,80.47,80.79,10.75,0.73,0.02
195,Puncta 10-20 from Soma Center,0.22,114.17,55.48,0.39,0.47,4787.00,13329.00,3103.67,11641.30,2090.00,10003.00,2090.00,10003.00,1198.55,1358.28,9311.00,34924.00,14.00,79.82,80.96,10.50,0.79,0.01
196,Puncta 10-20 from Soma Center,1.72,114.19,55.03,0.39,0.50,13606.00,18349.00,7167.18,12971.90,5913.75,12197.10,1221.00,10189.00,3531.76,2209.92,121842.00,220523.00,68.00,79.52,81.29,10.39,0.53,0.08
197,Puncta 20-30 from Soma Center,0.33,113.79,43.84,0.39,0.47,8400.00,16705.00,6957.67,14584.70,5787.00,12665.00,5787.00,12665.00,1083.91,1655.41,20873.00,43754.00,14.00,79.73,80.43,11.00,0.80,0.01
198,Puncta 20-30 from Soma Center,0.78,114.13,43.34,0.16,0.60,18277.00,19052.00,8201.11,12921.70,4910.94,11662.10,2933.00,10334.00,4605.86,2622.90,73810.00,116295.00,34.00,79.92,80.78,10.64,0.67,0.04
199,Puncta 20-30 from Soma Center,0.45,114.00,43.75,0.20,0.48,13974.00,17702.00,8574.00,14158.30,8013.61,12415.20,3594.00,11465.00,3682.59,2431.17,34296.00,56633.00,18.00,80.67,79.77,11.17,0.70,0.02
200,Puncta 20-30 from Soma Center,0.17,113.12,44.05,0.13,0.45,10128.00,12272.00,7321.33,11271.30,5623.00,10672.00,5623.00,10672.00,1999.18,712.19,21964.00,33814.00,14.00,80.41,78.71,11.61,0.63,0.00
201,Puncta 20-30 from Soma Center,1.25,113.51,44.75,0.60,0.23,6104.00,15925.00,3273.08,12730.20,2343.05,12633.80,695.00,9542.00,1729.51,1905.35,39277.00,152762.00,42.00,80.06,79.74,10.88,0.61,0.06
202,Puncta 20-30 from Soma Center,0.61,113.75,44.41,0.22,0.67,6797.00,16685.00,3475.17,12959.80,2496.90,11806.40,1479.00,10313.00,1836.65,2205.02,20851.00,77759.00,24.00,80.02,80.12,10.83,0.60,0.02
203,Puncta 20-30 from Soma Center,0.34,112.53,44.25,0.13,0.45,9123.00,15126.00,4679.33,14236.70,1404.00,13226.00,1404.00,13226.00,3257.76,780.40,14038.00,42710.00,14.00,79.93,78.38,11.37,0.65,0.01
204,Puncta 20-30 from Soma Center,0.55,113.66,44.28,0.28,0.26,7889.00,13297.00,6199.80,11284.80,5956.31,10444.50,4251.00,10037.00,1170.84,1217.59,30999.00,56424.00,22.00,80.64,79.27,11.53,0.41,0.01
205,Puncta 20-30 from Soma Center,0.36,113.60,44.64,0.14,0.00,6212.00,13486.00,4776.00,12824.00,2763.00,12046.00,2763.00,12046.00,1465.97,593.57,14328.00,38472.00,14.00,79.97,79.90,11.20,0.67,0.01
206,Puncta 20-30 from Soma Center,0.48,112.30,43.38,0.15,0.57,13430.00,13743.00,6273.80,11887.60,2352.83,11454.00,1712.00,10170.00,4944.90,1177.04,31369.00,59438.00,22.00,79.81,78.06,12.13,0.65,0.02
207,Puncta 20-30 from Soma Center,0.33,110.75,43.49,0.18,0.31,17467.00,13260.00,11928.80,11566.30,11856.50,10974.50,3917.00,9714.00,5033.22,1340.22,47715.00,46265.00,16.00,83.87,71.35,11.89,0.69,0.01
208,Puncta 20-30 from Soma Center,0.25,111.04,43.89,0.12,0.93,5247.00,14200.00,3898.67,11899.30,2297.00,10661.00,2297.00,10661.00,1217.58,1628.40,11696.00,35698.00,14.00,84.18,71.39,12.15,0.54,0.00
209,Puncta 20-30 from Soma Center,0.64,110.44,44.03,0.15,0.77,7244.00,15194.00,5318.67,13086.20,6089.57,12671.40,2553.00,10548.00,1743.28,1544.18,31912.00,78517.00,24.00,83.23,71.57,12.18,0.72,0.03
210,Puncta 20-30 from Soma Center,0.66,109.75,44.78,0.11,0.44,8143.00,14302.00,4088.17,13176.80,3485.10,13487.10,1290.00,10509.00,2219.20,1270.83,24529.00,79061.00,24.00,82.38,71.44,12.45,0.69,0.03
211,Puncta >50 from Soma Center,0.33,110.73,1.05,0.13,0.45,6238.00,12568.00,4733.00,10887.70,3812.00,9127.00,3812.00,9127.00,1073.05,1405.93,14199.00,32663.00,14.00,83.12,72.09,12.44,0.58,0.01
212,Puncta >50 from Soma Center,0.81,111.83,0.42,0.22,0.76,4270.00,15784.00,3087.14,12497.60,2536.12,11561.90,1719.00,9153.00,902.29,2274.38,21610.00,87483.00,28.00,79.67,77.49,12.38,0.69,0.04
213,Puncta >50 from Soma Center,0.40,112.44,0.89,0.13,0.45,3850.00,13005.00,1788.00,11220.30,737.00,9997.00,737.00,9997.00,1458.15,1290.57,5364.00,33661.00,14.00,80.26,77.78,12.35,0.69,0.01
214,Puncta >50 from Soma Center,1.25,108.11,3.53,0.72,0.17,12042.00,14456.00,5670.10,11619.50,3562.82,11014.80,795.00,9018.00,4000.11,2156.43,56701.00,116195.00,42.00,80.00,71.53,13.14,0.47,0.04
215,Puncta >50 from Soma Center,0.41,108.12,3.41,0.09,0.93,13280.00,12568.00,8765.00,11268.80,7136.15,10721.30,5455.00,10654.00,2918.10,771.73,35060.00,45075.00,18.00,79.70,71.92,12.86,0.62,0.01
216,Puncta >50 from Soma Center,0.36,107.88,2.77,0.15,0.62,7779.00,12247.00,3947.00,10148.20,3314.86,8966.08,1430.00,8611.00,2081.43,1315.03,19735.00,50741.00,22.00,79.55,71.63,13.38,0.60,0.01
217,Puncta >50 from Soma Center,0.99,110.01,1.61,0.43,0.43,7518.00,14989.00,3637.56,11549.40,3253.14,10151.90,901.00,8735.00,1804.92,1927.36,32738.00,103945.00,36.00,82.04,72.18,12.70,0.63,0.05
218,Puncta 30-40 from Soma Center,0.16,110.81,38.18,0.39,0.47,7152.00,11648.00,5232.00,10199.70,3988.00,8693.00,3988.00,8693.00,1377.31,1207.08,15696.00,30599.00,14.00,78.49,77.13,12.95,0.79,0.00
219,Puncta 30-40 from Soma Center,0.24,110.70,38.56,0.39,0.47,4023.00,13480.00,2774.67,11979.00,918.00,9654.00,918.00,9654.00,1338.61,1667.09,8324.00,35937.00,14.00,78.56,76.85,13.27,0.80,0.01
220,Puncta 30-40 from Soma Center,0.27,111.77,39.11,0.22,0.45,9260.00,13982.00,6800.00,11154.50,6888.29,9483.52,2438.00,8975.00,2661.09,2034.34,27200.00,44618.00,18.00,79.38,77.66,12.68,0.76,0.01
221,Puncta 30-40 from Soma Center,0.54,111.68,39.78,0.28,0.41,16171.00,15171.00,7648.67,10947.50,4867.11,10095.80,3423.00,9156.00,4466.60,2027.14,45892.00,65685.00,24.00,79.06,77.83,12.86,0.60,0.02
222,Puncta 30-40 from Soma Center,0.74,111.86,40.25,0.22,0.63,10661.00,19580.00,6801.14,12459.30,4689.89,11247.50,3056.00,9072.00,2648.09,3119.96,47608.00,87215.00,30.00,86.07,70.47,11.71,0.68,0.03
223,Puncta 30-40 from Soma Center,0.42,111.72,40.71,0.20,0.48,8245.00,15649.00,5140.25,11867.30,4967.34,10584.90,547.00,10061.00,2894.89,2218.41,20561.00,47469.00,18.00,86.00,70.23,12.40,0.74,0.02
