,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
114,> 50 microns from soma center,1.04,94.99,20.03,0.21,0.59,5514.00,21336.00,3419.38,13950.00,3002.09,12808.10,1227.00,12046.00,1264.86,2412.48,44452.00,181350.00,42.00,51.90,78.41,13.49,0.70,0.06
115,> 50 microns from soma center,2.77,95.70,21.35,0.30,0.53,9107.00,28177.00,3702.34,15182.30,3582.17,14027.60,884.00,11010.00,1692.65,3391.27,129582.00,531382.00,114.00,52.25,79.03,13.54,0.60,0.20
116,> 50 microns from soma center,0.37,96.07,21.17,0.13,0.45,5097.00,23105.00,4014.67,17140.70,2511.00,13503.00,2511.00,13503.00,1096.96,4251.25,12044.00,51422.00,14.00,51.08,80.23,13.57,0.71,0.01
117,> 50 microns from soma center,0.31,93.83,20.24,0.13,0.45,9233.00,17302.00,6178.00,14632.30,4204.00,12172.00,4204.00,12172.00,2190.76,2099.54,18534.00,43897.00,14.00,53.25,75.95,14.15,0.61,0.01
118,> 50 microns from soma center,0.24,95.13,20.54,0.34,0.18,3948.00,14580.00,2404.75,13299.50,2126.35,12333.70,1087.00,12316.00,1024.05,997.03,9619.00,53198.00,18.00,53.91,76.97,14.75,0.68,0.01
119,> 50 microns from soma center,0.84,95.16,21.35,0.16,0.66,5749.00,21582.00,4287.22,15148.60,3655.42,13278.70,2721.00,11741.00,1050.15,2836.95,38585.00,136337.00,34.00,53.75,77.16,14.59,0.68,0.04
120,> 50 microns from soma center,0.24,93.57,20.85,0.12,0.93,4646.00,17770.00,3591.00,14905.00,2601.00,12937.00,2601.00,12937.00,836.13,2072.51,10773.00,44715.00,14.00,51.32,77.00,13.93,0.70,0.01
121,> 50 microns from soma center,3.65,95.15,20.96,0.54,0.12,13276.00,29197.00,3420.12,15867.40,2848.98,15004.80,975.00,11474.00,2256.65,3257.99,112864.00,523624.00,120.00,52.66,77.99,14.07,0.44,0.19
122,> 50 microns from soma center,1.11,95.75,21.61,0.36,0.19,7243.00,16724.00,4063.27,13939.70,3442.66,13098.90,1452.00,12037.00,1894.28,1541.28,44696.00,153337.00,46.00,51.66,79.34,14.29,0.45,0.03
123,> 50 microns from soma center,3.20,95.91,20.25,0.37,0.50,6455.00,20511.00,3276.29,15148.80,3214.83,13852.10,888.00,11724.00,1457.22,2561.91,111394.00,515059.00,116.00,51.11,79.79,14.84,0.44,0.16
124,> 50 microns from soma center,1.26,96.16,22.43,0.48,0.23,7937.00,22546.00,4302.23,14641.10,3831.38,13411.50,1368.00,12199.00,1918.88,2832.69,55929.00,190334.00,50.00,51.40,80.05,14.00,0.58,0.06
125,> 50 microns from soma center,0.66,93.54,22.87,0.29,0.51,6225.00,17961.00,4088.60,15185.00,3588.38,13427.00,1953.00,12709.00,1383.06,1898.01,20443.00,75925.00,22.00,54.19,74.85,14.47,0.69,0.03
126,> 50 microns from soma center,2.52,94.22,22.44,0.29,0.37,7689.00,20354.00,4305.50,14976.00,3940.44,14112.90,1205.00,11989.00,1648.47,2501.67,111943.00,389375.00,100.00,55.64,74.66,14.41,0.46,0.12
127,> 50 microns from soma center,3.52,94.22,24.36,0.25,0.36,9648.00,24976.00,3845.11,15089.40,3738.55,14864.40,1101.00,10595.00,1751.55,2720.40,146114.00,573397.00,118.00,55.88,74.40,14.80,0.51,0.22
128,> 50 microns from soma center,1.50,94.16,22.93,0.52,0.30,5128.00,25161.00,2917.93,16426.30,2789.90,14843.60,759.00,12933.00,1108.80,3422.11,40851.00,229968.00,50.00,55.68,74.28,15.79,0.61,0.08
129,> 50 microns from soma center,3.11,94.94,22.01,0.29,0.61,8634.00,23612.00,4212.93,15753.20,3335.91,14082.70,1381.00,11712.00,1739.04,3068.36,176943.00,661634.00,114.00,54.58,76.32,14.53,0.60,0.24
130,> 50 microns from soma center,2.44,95.35,23.42,0.16,0.33,7802.00,22539.00,4033.00,16859.60,3842.42,16216.70,953.00,13074.00,1752.01,2268.46,88726.00,370912.00,80.00,53.32,77.71,14.49,0.49,0.12
131,> 50 microns from soma center,1.31,94.75,23.97,0.25,0.70,5656.00,18264.00,3722.92,15997.10,3341.08,15218.30,1423.00,13451.00,1139.54,1774.33,48398.00,207962.00,48.00,51.15,78.43,14.51,0.56,0.06
132,> 50 microns from soma center,0.38,94.82,23.79,0.14,0.00,4621.00,17020.00,3760.33,16577.30,2572.00,16008.00,2572.00,16008.00,868.00,422.72,11281.00,49732.00,14.00,50.33,79.14,13.96,0.68,0.01
133,> 50 microns from soma center,0.39,95.00,23.23,0.34,0.18,6674.00,17281.00,4425.50,14844.80,3977.80,13853.80,2192.00,13416.00,1614.22,1494.45,17702.00,59379.00,18.00,50.68,79.04,14.51,0.47,0.01
134,> 50 microns from soma center,0.51,93.50,23.43,0.07,0.39,5775.00,17373.00,3469.40,14190.20,2500.13,13448.60,1839.00,12589.00,1419.67,1653.80,17347.00,70951.00,22.00,54.79,74.29,14.86,0.58,0.01
135,> 50 microns from soma center,3.52,93.45,24.38,0.17,0.58,7948.00,22808.00,4543.38,15275.80,4181.85,14592.40,2407.00,12292.00,1570.23,2228.46,154475.00,519376.00,128.00,55.03,74.05,14.85,0.39,0.15
136,> 50 microns from soma center,1.36,93.35,24.25,0.42,0.45,9235.00,19347.00,5058.67,16731.30,3650.13,16563.90,2491.00,14533.00,2287.73,1590.68,60704.00,200775.00,48.00,54.72,73.98,15.71,0.53,0.06
137,> 50 microns from soma center,0.75,93.89,24.92,0.12,0.18,5608.00,17392.00,2655.33,15317.70,1418.38,14639.30,1176.00,13833.00,1691.85,1169.73,15932.00,91906.00,26.00,53.16,75.95,14.86,0.53,0.02
138,> 50 microns from soma center,0.88,95.13,23.22,0.24,0.60,7112.00,18458.00,3359.67,13175.20,3072.18,12773.80,1134.00,10283.00,1371.36,2002.18,40316.00,158102.00,44.00,55.00,76.14,15.06,0.60,0.04
139,> 50 microns from soma center,0.22,95.13,22.58,0.13,0.45,6716.00,15181.00,4504.00,13637.00,1435.00,12726.00,1435.00,12726.00,2239.51,1097.65,13512.00,40911.00,14.00,54.17,76.77,14.93,0.64,0.01
140,> 50 microns from soma center,1.28,95.10,22.67,0.14,0.77,5332.00,17856.00,2725.64,14293.80,2527.00,12451.80,1108.00,11451.00,1222.53,2491.46,38159.00,200113.00,52.00,53.79,76.91,15.34,0.57,0.06
141,> 50 microns from soma center,1.58,93.82,23.76,0.32,0.40,7723.00,19451.00,4987.53,15886.20,4316.75,14738.90,2273.00,13734.00,1475.42,1943.07,74813.00,238293.00,60.00,56.06,73.65,15.35,0.53,0.07
142,> 50 microns from soma center,0.55,93.99,25.39,0.18,0.49,5279.00,14651.00,2972.20,13729.20,1674.82,13393.60,1513.00,11923.00,1362.75,999.43,14861.00,68646.00,22.00,56.21,73.83,14.98,0.54,0.02
143,> 50 microns from soma center,0.16,93.67,24.00,0.39,0.47,3386.00,15121.00,2294.67,14433.70,1648.00,13080.00,1648.00,13080.00,776.08,957.22,6884.00,43301.00,14.00,54.42,74.68,15.37,0.82,0.00
144,> 50 microns from soma center,3.35,93.56,23.62,0.24,0.75,10269.00,21474.00,5130.13,16470.20,4512.05,16333.60,1799.00,12522.00,1884.38,2022.94,194945.00,625867.00,114.00,54.63,74.29,15.79,0.53,0.23
145,> 50 microns from soma center,0.40,94.34,24.37,0.47,0.32,10694.00,17330.00,4703.75,15561.50,3034.13,15086.00,1861.00,14472.00,3497.41,1070.16,18815.00,62246.00,18.00,54.77,75.12,16.03,0.78,0.02
146,> 50 microns from soma center,1.54,94.96,25.04,0.43,0.27,5290.00,17832.00,3587.06,14349.10,3588.02,13627.50,1468.00,11918.00,1181.91,1892.17,57393.00,229585.00,56.00,55.98,75.15,15.38,0.48,0.06
147,> 50 microns from soma center,0.52,94.15,24.82,0.07,0.60,3503.00,16031.00,2980.83,14057.20,2837.63,14025.50,2458.00,12631.00,391.37,1062.65,17885.00,84343.00,26.00,53.43,76.00,15.29,0.55,0.01
148,> 50 microns from soma center,0.16,95.24,26.53,0.13,0.45,4794.00,12428.00,3073.00,12329.30,1973.00,12155.00,1973.00,12155.00,1232.54,123.68,9219.00,36988.00,14.00,55.34,75.98,15.39,0.48,0.00
149,> 50 microns from soma center,4.35,94.82,25.15,0.52,0.33,6954.00,22488.00,3017.00,16368.40,2889.19,15779.20,760.00,12674.00,1173.72,2312.28,159901.00,867526.00,164.00,53.36,76.87,15.32,0.50,0.31
150,> 50 microns from soma center,0.20,94.84,25.67,0.12,0.93,3955.00,20190.00,2698.67,15675.00,1800.00,13332.00,1800.00,13332.00,915.41,3193.35,8096.00,47025.00,14.00,57.32,73.83,16.09,0.63,0.00
151,> 50 microns from soma center,0.75,94.42,25.28,0.69,0.09,6016.00,16270.00,4618.43,14290.40,4004.44,13413.60,2736.00,12230.00,1083.55,1408.21,32329.00,100033.00,30.00,56.78,73.78,15.71,0.55,0.02
152,> 50 microns from soma center,0.30,94.43,27.02,0.13,0.45,4642.00,15782.00,3105.00,14076.00,1661.00,12522.00,1661.00,12522.00,1218.76,1335.22,9315.00,42228.00,14.00,57.12,73.34,16.59,0.61,0.01
153,> 50 microns from soma center,3.09,93.67,26.59,0.24,0.66,27280.00,22062.00,10448.30,15643.40,8300.42,15142.50,3107.00,12166.00,6343.58,2161.98,313449.00,469303.00,106.00,53.60,75.42,14.60,0.48,0.17
154,> 50 microns from soma center,1.91,93.98,24.85,0.40,0.46,7469.00,23880.00,3882.35,16827.60,3574.48,16026.20,1463.00,13012.00,1484.51,3335.58,89294.00,387035.00,84.00,53.62,75.72,15.00,0.57,0.11
155,> 50 microns from soma center,1.48,94.07,24.12,0.39,0.47,7942.00,20905.00,4661.81,16444.60,4309.58,15777.60,2472.00,13572.00,1460.18,1992.91,74589.00,263114.00,60.00,54.13,75.32,15.68,0.59,0.08
156,> 50 microns from soma center,0.91,94.70,24.14,0.24,0.41,9100.00,22595.00,5709.67,15802.20,4228.13,13916.80,2864.00,12851.00,1947.90,2994.52,51387.00,142220.00,36.00,54.77,75.91,14.35,0.66,0.04
157,> 50 microns from soma center,0.92,94.62,24.51,0.20,0.46,8263.00,21675.00,4195.38,16779.10,3939.48,15707.40,1555.00,12741.00,2012.49,2859.23,33563.00,134233.00,34.00,54.58,75.69,15.63,0.58,0.04
158,40-50 microns from soma center,3.13,93.92,25.26,0.32,0.58,10222.00,29432.00,5083.20,18318.50,5078.64,16599.40,817.00,13638.00,2068.99,3977.19,208411.00,751058.00,108.00,56.59,73.32,15.56,0.61,0.25
159,> 50 microns from soma center,1.98,93.44,24.86,0.15,0.68,9625.00,24788.00,5624.84,18131.10,5089.84,16743.50,2875.00,14387.00,1546.40,3006.50,106872.00,344491.00,66.00,55.40,73.51,16.10,0.60,0.12
160,40-50 microns from soma center,0.49,93.78,26.33,0.19,0.50,7663.00,16497.00,4270.00,14295.60,2713.29,13308.60,1421.00,13219.00,2362.75,1223.56,21350.00,71478.00,20.00,55.77,73.64,16.19,0.69,0.02
161,40-50 microns from soma center,0.83,93.90,25.00,0.26,0.36,9869.00,17784.00,5019.63,15482.40,4539.84,15347.00,2414.00,13540.00,2171.28,1206.53,40157.00,123859.00,32.00,55.17,74.29,15.94,0.69,0.04
162,40-50 microns from soma center,6.10,94.67,25.43,0.22,0.71,10314.00,30332.00,4819.26,17527.60,4228.14,16565.10,1203.00,11178.00,1943.14,3560.35,390360.00,1419740.00,222.00,55.01,75.34,16.11,0.51,0.51
163,40-50 microns from soma center,0.41,99.81,25.10,0.20,0.48,5137.00,17735.00,3723.25,16114.80,3168.69,16242.40,2274.00,13536.00,1088.10,1578.32,14893.00,64459.00,18.00,60.28,77.12,19.49,0.72,0.02
164,40-50 microns from soma center,1.64,100.92,26.09,0.12,0.58,7390.00,19224.00,3986.38,15361.40,3038.04,14495.20,1557.00,12423.00,1722.21,2031.48,51823.00,199698.00,54.00,58.76,79.69,19.57,0.51,0.07
165,40-50 microns from soma center,0.45,107.09,26.18,0.46,0.21,4958.00,13977.00,3295.80,12661.60,2755.80,12016.00,2052.00,11609.00,960.41,876.82,16479.00,63308.00,22.00,77.88,70.70,20.11,0.69,0.02
166,40-50 microns from soma center,0.81,74.67,25.95,0.22,0.66,7681.00,20496.00,3980.75,16812.80,3531.84,17661.40,1747.00,12937.00,1669.53,2881.46,31846.00,134502.00,28.00,52.23,49.44,20.10,0.68,0.04
167,40-50 microns from soma center,0.73,75.32,26.69,0.11,0.42,4475.00,17585.00,3267.83,15902.80,3540.22,15279.50,1407.00,13873.00,1000.96,1334.46,19607.00,95417.00,26.00,52.11,50.25,20.79,0.68,0.03
168,40-50 microns from soma center,1.30,75.22,26.04,0.42,0.43,5646.00,19417.00,3055.57,15350.10,2875.69,14721.20,918.00,12919.00,1225.15,1935.09,42778.00,214901.00,46.00,52.04,49.99,21.23,0.61,0.07
169,40-50 microns from soma center,0.70,76.00,26.41,0.26,0.70,9339.00,17892.00,5110.67,15527.70,4106.08,14984.50,1813.00,12687.00,2478.07,1968.15,30664.00,93166.00,30.00,52.63,50.43,21.51,0.61,0.03
170,40-50 microns from soma center,0.52,76.42,27.09,0.17,0.86,5348.00,20141.00,4283.80,16852.20,3639.53,16073.00,2971.00,14542.00,855.83,1832.63,21419.00,84261.00,20.00,52.90,50.89,21.24,0.69,0.02
171,40-50 microns from soma center,0.80,76.31,26.23,0.29,0.56,7164.00,20234.00,4545.25,15703.10,4117.46,14812.90,1999.00,13295.00,1495.88,2060.73,36362.00,125625.00,32.00,52.97,50.41,21.84,0.67,0.04
172,40-50 microns from soma center,0.87,75.87,26.42,0.09,0.71,6221.00,20016.00,3231.50,15012.00,2927.13,15064.50,1663.00,12380.00,1273.57,2212.97,25852.00,120096.00,34.00,51.90,50.49,22.65,0.57,0.03
173,40-50 microns from soma center,8.90,76.27,27.27,0.33,0.54,10384.00,34449.00,5085.12,18244.90,4547.40,17389.30,867.00,10969.00,2122.67,3825.30,655980.00,2353600.00,332.00,52.16,50.70,22.94,0.48,0.82
174,40-50 microns from soma center,0.21,79.03,27.43,0.13,0.45,4767.00,14934.00,3555.00,13792.70,2750.00,12524.00,2750.00,12524.00,872.28,987.98,10665.00,41378.00,14.00,55.55,52.99,18.75,0.59,0.00
175,40-50 microns from soma center,1.81,79.39,26.75,0.30,0.58,9969.00,22918.00,4837.30,16011.40,4203.57,15032.70,1535.00,12974.00,1874.95,2444.11,111258.00,368263.00,80.00,55.39,53.28,19.89,0.57,0.10
176,40-50 microns from soma center,3.89,79.24,27.41,0.58,0.28,9259.00,27197.00,4078.50,16902.40,3642.80,15980.90,900.00,11924.00,1788.16,3331.40,203925.00,845122.00,150.00,55.29,52.95,20.43,0.57,0.31
177,40-50 microns from soma center,2.53,79.67,30.45,0.22,0.43,8153.00,25828.00,4064.32,17274.40,3807.94,16456.40,835.00,12646.00,1784.48,3051.55,89415.00,380037.00,76.00,54.74,54.35,19.93,0.50,0.13
178,40-50 microns from soma center,0.98,81.99,30.79,0.54,0.25,5308.00,20788.00,3759.50,15764.90,3649.17,14171.20,2810.00,13192.00,733.81,2383.02,37595.00,157649.00,38.00,56.72,55.74,19.93,0.60,0.04
179,40-50 microns from soma center,1.16,82.78,27.05,0.39,0.32,8105.00,19278.00,5115.42,15710.60,4726.41,14950.00,3047.00,12683.00,1523.58,2191.82,61385.00,188527.00,44.00,55.83,57.82,19.78,0.64,0.06
180,40-50 microns from soma center,4.12,82.73,28.09,0.27,0.54,8224.00,24426.00,4107.40,16647.00,3436.77,15981.40,612.00,12143.00,1941.78,2781.37,197155.00,799055.00,154.00,55.95,57.51,20.20,0.49,0.27
181,40-50 microns from soma center,0.98,76.47,31.76,0.50,0.36,7509.00,23774.00,4756.20,16187.50,4663.50,14679.50,1818.00,12191.00,1417.09,4005.04,47562.00,161875.00,38.00,53.84,50.60,19.71,0.64,0.05
182,40-50 microns from soma center,2.98,78.50,28.93,0.40,0.22,9709.00,19900.00,4093.03,15131.90,3387.30,14655.50,1494.00,12184.00,1953.24,2190.98,118698.00,438824.00,106.00,54.72,52.62,19.96,0.46,0.15
183,40-50 microns from soma center,0.85,79.55,28.86,0.30,0.61,5471.00,17685.00,3161.78,15354.20,3030.64,14508.00,1517.00,13449.00,1067.89,1566.44,28456.00,138188.00,36.00,56.07,52.67,20.25,0.59,0.03
184,40-50 microns from soma center,1.58,76.75,29.49,0.19,0.72,8816.00,19458.00,5092.44,15769.30,4865.48,15408.50,1212.00,13098.00,1907.30,1840.08,91664.00,283848.00,60.00,52.01,53.08,19.19,0.62,0.09
185,40-50 microns from soma center,0.80,77.04,30.03,0.27,0.19,7341.00,17309.00,4351.38,15172.50,3565.92,14819.30,1942.00,13972.00,1962.41,1081.84,34811.00,121380.00,34.00,52.13,52.98,20.27,0.51,0.02
186,40-50 microns from soma center,0.91,80.84,29.18,0.12,0.90,4591.00,19054.00,3310.11,14871.90,3284.84,14365.40,1179.00,12116.00,1077.80,1986.30,29791.00,133847.00,32.00,56.94,53.74,20.14,0.63,0.04
187,40-50 microns from soma center,0.76,83.08,30.01,0.46,0.34,7295.00,18119.00,4410.11,14623.20,3716.55,13572.80,1497.00,12655.00,1812.56,1756.32,39691.00,131609.00,36.00,58.04,55.88,20.32,0.58,0.03
188,40-50 microns from soma center,3.15,83.44,30.15,0.43,0.41,9193.00,19482.00,4759.14,14999.10,4321.40,14578.90,2488.00,11637.00,1766.29,2058.35,171329.00,539969.00,114.00,58.37,55.82,20.95,0.50,0.19
189,40-50 microns from soma center,3.60,83.19,31.36,0.23,0.71,8248.00,27006.00,4985.66,17637.30,4667.37,16585.30,1747.00,13255.00,1807.86,3248.15,204412.00,723131.00,116.00,57.77,56.06,20.98,0.59,0.29
190,> 50 microns from soma center,0.66,80.24,11.16,0.23,0.58,8393.00,27565.00,4056.00,18823.90,2664.92,16909.80,1309.00,15908.00,2334.08,3678.71,28392.00,131767.00,28.00,54.46,55.79,18.95,0.68,0.03
191,> 50 microns from soma center,2.12,80.54,9.84,0.33,0.56,8383.00,37303.00,4976.15,26258.30,4761.79,23959.20,1252.00,18838.00,1702.38,5130.55,134356.00,708974.00,74.00,54.43,56.11,19.41,0.71,0.17
192,> 50 microns from soma center,0.44,80.62,10.26,0.39,0.47,5042.00,33890.00,4868.33,27032.70,4634.00,21966.00,4634.00,21966.00,171.99,5029.93,14605.00,81098.00,14.00,54.48,55.89,20.20,0.75,0.02
193,> 50 microns from soma center,7.87,83.41,10.95,0.56,0.25,11533.00,65535.00,5334.36,31139.90,5062.81,27555.40,1245.00,18337.00,2027.49,9685.58,698801.00,4079320.00,292.00,58.53,56.04,19.79,0.57,0.88
194,> 50 microns from soma center,0.85,83.75,10.74,0.13,0.28,6889.00,36115.00,5929.50,26454.70,5699.75,24490.60,4617.00,24067.00,726.62,4335.33,35577.00,158728.00,30.00,58.74,56.17,20.20,0.55,0.03
195,> 50 microns from soma center,0.66,82.05,11.47,0.52,0.31,6120.00,27369.00,4533.86,21878.00,4280.78,19953.80,3140.00,18109.00,1029.37,2983.13,31737.00,153146.00,28.00,55.52,56.97,20.09,0.60,0.02
196,> 50 microns from soma center,2.03,82.38,11.99,0.45,0.40,6274.00,31410.00,3087.52,22047.00,2643.66,20022.70,1082.00,16761.00,1510.31,4441.89,71013.00,507080.00,80.00,55.78,57.11,20.35,0.58,0.12
197,> 50 microns from soma center,1.07,83.30,9.46,0.41,0.46,10082.00,24953.00,4527.70,21912.70,4426.44,21132.80,1515.00,18519.00,2260.96,2231.12,45277.00,219127.00,36.00,56.43,57.95,19.92,0.69,0.06
198,> 50 microns from soma center,0.53,83.43,9.71,0.17,0.86,8471.00,28546.00,5812.40,23956.00,4922.23,21339.70,1536.00,20236.00,2426.49,2962.46,29062.00,119780.00,20.00,56.77,57.69,20.22,0.76,0.02
199,> 50 microns from soma center,0.87,77.14,10.36,0.28,0.41,7485.00,31529.00,4543.67,24879.80,3977.72,23671.20,2469.00,21950.00,1758.24,3177.18,27262.00,149279.00,24.00,54.16,50.93,20.56,0.69,0.04
200,> 50 microns from soma center,7.61,77.26,9.96,0.49,0.38,13375.00,46493.00,5041.39,26021.70,4566.80,24726.90,917.00,15877.00,2116.03,6050.05,549511.00,2836360.00,268.00,53.93,51.04,21.33,0.51,0.72
201,> 50 microns from soma center,0.63,77.66,10.35,0.30,0.27,7905.00,25085.00,5498.17,19766.00,5345.23,18078.60,3507.00,16969.00,1576.28,2743.86,32989.00,118596.00,26.00,54.80,51.53,19.29,0.58,0.02
202,> 50 microns from soma center,0.33,77.63,10.20,0.13,0.45,4124.00,19774.00,2912.00,18529.70,2202.00,16823.00,2202.00,16823.00,861.21,1248.32,8736.00,55589.00,14.00,54.61,51.78,19.08,0.63,0.01
203,> 50 microns from soma center,2.50,78.18,10.69,0.27,0.44,8376.00,24779.00,4451.04,17953.50,4084.97,17339.20,1553.00,14079.00,1711.41,2394.03,120178.00,484744.00,88.00,54.71,51.95,20.49,0.50,0.13
204,> 50 microns from soma center,1.65,78.14,11.85,0.25,0.67,5787.00,18703.00,3298.12,15081.60,3102.85,14080.00,1438.00,12128.00,1241.87,2215.18,56068.00,256388.00,64.00,53.58,53.02,20.57,0.57,0.09
205,> 50 microns from soma center,0.42,78.42,11.84,0.44,0.37,4006.00,18551.00,2765.29,15641.40,2598.56,14243.10,789.00,13878.00,1139.76,1610.95,19357.00,109490.00,28.00,53.29,53.40,21.43,0.73,0.02
206,> 50 microns from soma center,2.19,76.80,9.60,0.37,0.48,9598.00,28561.00,4177.48,18916.20,3829.17,16982.90,593.00,13741.00,2094.89,3857.89,104437.00,472905.00,90.00,51.63,53.04,20.48,0.54,0.12
207,> 50 microns from soma center,1.90,80.05,11.72,0.30,0.61,9487.00,27639.00,3911.32,16022.60,3710.63,14572.00,1037.00,11860.00,1784.18,3443.35,97783.00,400566.00,80.00,56.00,53.33,20.66,0.73,0.15
208,> 50 microns from soma center,0.64,80.27,11.10,0.29,0.48,7134.00,18478.00,3783.29,14935.10,2927.06,14007.20,2702.00,12840.00,1426.76,1732.81,26483.00,104546.00,30.00,55.94,53.88,20.26,0.66,0.03
209,> 50 microns from soma center,0.43,79.06,11.31,0.22,0.45,6002.00,15641.00,3307.50,14656.00,2513.94,13852.60,1868.00,13588.00,1594.32,939.93,13230.00,58624.00,18.00,55.53,52.52,20.21,0.66,0.01
210,> 50 microns from soma center,1.35,81.66,10.15,0.29,0.64,5557.00,22388.00,3305.67,15507.90,2911.18,14641.90,1130.00,12473.00,1278.49,2398.80,59502.00,279143.00,62.00,57.15,54.61,20.48,0.61,0.07
211,> 50 microns from soma center,0.34,82.02,10.94,0.14,0.00,6540.00,20733.00,4825.67,19806.30,3236.00,18986.00,3236.00,18986.00,1351.73,717.13,14477.00,59419.00,14.00,57.25,55.07,20.43,0.63,0.01
212,> 50 microns from soma center,2.72,80.42,10.67,0.34,0.54,9469.00,27750.00,4375.66,19044.50,4007.21,18758.40,1046.00,13273.00,2026.05,3779.28,140021.00,609423.00,98.00,54.83,55.11,20.62,0.59,0.19
213,> 50 microns from soma center,0.69,80.13,13.23,0.19,0.48,3229.00,15520.00,2207.83,13983.20,2009.79,13063.90,1266.00,13015.00,782.35,1022.60,13247.00,83899.00,26.00,54.26,55.23,20.65,0.65,0.03
214,> 50 microns from soma center,0.27,80.22,13.38,0.39,0.47,3028.00,15596.00,2390.00,13335.70,1472.00,10941.00,1472.00,10941.00,665.37,1902.77,7170.00,40007.00,14.00,54.37,55.02,21.28,0.77,0.01
215,> 50 microns from soma center,2.22,75.47,10.93,0.51,0.35,6962.00,25971.00,3360.95,15385.70,3260.12,14111.30,768.00,12417.00,1336.67,3158.22,67219.00,307714.00,78.00,51.45,51.08,20.98,0.44,0.09
216,> 50 microns from soma center,5.47,75.52,12.14,0.51,0.32,8258.00,31126.00,3666.49,18229.90,3609.34,17192.70,726.00,12451.00,1559.78,3867.81,230989.00,1148480.00,192.00,50.96,51.97,20.14,0.49,0.41
217,> 50 microns from soma center,2.68,77.35,11.99,0.32,0.40,7323.00,24248.00,4110.39,17407.70,3895.11,16457.50,1271.00,12447.00,1602.69,2817.39,115091.00,487416.00,96.00,52.51,52.75,21.05,0.51,0.15
218,> 50 microns from soma center,0.43,77.50,12.09,0.47,0.11,3694.00,15952.00,3258.40,15178.40,3048.05,14666.70,2765.00,14061.00,327.83,730.28,16292.00,75892.00,22.00,52.30,53.38,20.52,0.59,0.01
219,> 50 microns from soma center,0.15,78.80,11.49,0.39,0.47,4925.00,14189.00,4030.00,13038.70,2266.00,11739.00,2266.00,11739.00,1247.38,1005.77,12090.00,39116.00,14.00,53.89,53.64,20.71,0.81,0.00
220,> 50 microns from soma center,2.31,78.68,11.43,0.53,0.21,6491.00,25774.00,3237.78,16542.20,3306.13,14645.20,1019.00,12765.00,1171.18,3557.28,74469.00,380470.00,82.00,52.84,54.53,20.63,0.52,0.12
221,> 50 microns from soma center,1.24,81.07,10.67,0.27,0.17,6584.00,17056.00,3899.62,13757.70,3791.22,13225.00,1327.00,11287.00,1328.11,1522.90,50695.00,178850.00,48.00,56.44,54.62,20.08,0.54,0.05
222,> 50 microns from soma center,5.33,81.11,12.25,0.45,0.36,10138.00,31180.00,4384.13,18526.30,4187.23,17121.50,792.00,13624.00,1829.77,4183.67,245511.00,1037470.00,184.00,56.34,54.48,20.93,0.43,0.32
223,> 50 microns from soma center,0.41,80.85,11.71,0.17,0.86,3733.00,15678.00,2185.60,13625.00,1935.16,12764.20,685.00,12057.00,974.73,1229.39,10928.00,68125.00,20.00,55.67,54.82,20.82,0.75,0.02
