,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
452,Puncta <10 from Soma Center,4.84,160.09,105.31,0.41,0.47,32509.00,20015.00,23238.50,12923.20,23681.80,11896.30,10135.00,8206.00,4663.18,2859.81,604200.00,336002.00,94.00,109.04,114.32,25.89,0.57,0.44
453,Puncta <10 from Soma Center,1.28,162.66,106.75,0.45,0.25,34272.00,17092.00,29416.40,12298.30,28222.80,10638.90,20806.00,10092.00,4257.54,2401.37,205915.00,86088.00,30.00,112.31,114.73,26.11,0.69,0.08
454,Puncta <10 from Soma Center,0.90,163.56,105.47,0.24,0.59,12766.00,9340.00,8280.00,7016.80,6711.71,6422.72,2364.00,5259.00,3519.19,1331.29,41400.00,35084.00,22.00,110.74,117.57,25.83,0.81,0.06
455,Puncta <10 from Soma Center,1.90,166.05,103.85,0.25,0.72,28445.00,14064.00,18302.90,10578.90,17065.20,9701.32,11798.00,8027.00,4814.69,2076.51,183029.00,105789.00,42.00,119.54,113.47,20.20,0.65,0.13
456,Puncta <10 from Soma Center,2.07,163.87,104.94,0.15,0.64,27601.00,19023.00,23072.90,12598.00,22929.60,11176.20,18110.00,8338.00,2819.74,3585.38,230729.00,125980.00,40.00,116.42,113.65,19.61,0.63,0.14
457,Puncta <10 from Soma Center,7.07,166.69,104.14,0.34,0.52,37153.00,32861.00,25422.30,14204.30,24959.40,12828.10,15625.00,8086.00,4444.95,5575.30,1118580.00,624988.00,128.00,119.07,114.96,19.79,0.59,0.81
458,Puncta <10 from Soma Center,2.18,167.21,107.83,0.47,0.39,34569.00,15754.00,24896.70,11891.60,23626.10,11575.30,14121.00,9606.00,4650.83,1632.76,298760.00,142699.00,42.00,119.37,115.35,20.17,0.68,0.17
459,Puncta <10 from Soma Center,0.48,164.86,107.67,0.12,0.00,17638.00,7213.00,15500.30,6782.25,16247.40,6694.48,11802.00,6184.00,2205.95,392.20,62001.00,27129.00,18.00,116.04,115.46,19.57,0.63,0.02
460,Puncta <10 from Soma Center,1.01,167.85,107.80,0.24,0.70,25979.00,12287.00,19308.00,8865.83,20629.60,7794.75,12553.00,7153.00,4836.07,1899.33,115848.00,53195.00,24.00,119.19,116.52,19.72,0.81,0.07
461,Puncta <10 from Soma Center,5.46,166.89,107.18,0.31,0.44,29147.00,38420.00,20324.00,14915.20,20202.10,13422.10,13021.00,9978.00,3688.16,5248.44,711339.00,522031.00,102.00,115.60,118.54,20.85,0.64,0.61
462,Puncta <10 from Soma Center,6.70,168.06,105.83,0.49,0.33,50671.00,31305.00,25433.50,14754.40,26096.30,13946.00,7284.00,7916.00,8737.29,4667.32,1068210.00,619683.00,126.00,117.56,118.50,19.57,0.58,0.72
463,Puncta <10 from Soma Center,1.04,169.09,106.68,0.38,0.44,32015.00,16010.00,26078.00,12973.80,22739.80,11794.60,19962.00,11127.00,4294.15,1822.95,130390.00,64869.00,20.00,116.92,120.54,19.73,0.75,0.06
464,Puncta <10 from Soma Center,1.67,165.77,106.72,0.68,0.20,23554.00,10906.00,19142.40,8716.11,17245.00,7955.09,11765.00,6909.00,3820.83,1278.66,172282.00,78445.00,36.00,120.06,112.46,20.43,0.77,0.14
465,Puncta <10 from Soma Center,2.36,164.43,106.06,0.37,0.44,31041.00,15287.00,24148.30,10007.40,23594.90,9093.13,18743.00,7319.00,3134.77,2173.78,313928.00,130096.00,44.00,117.30,113.47,20.09,0.68,0.19
466,Puncta <10 from Soma Center,1.28,165.22,103.64,0.59,0.27,17939.00,11823.00,10739.70,9540.67,8318.90,8300.14,6642.00,7667.00,4096.29,1635.15,64438.00,57244.00,26.00,113.92,117.90,20.46,0.71,0.08
467,Puncta <10 from Soma Center,2.36,166.06,104.94,0.27,0.69,37308.00,23393.00,22313.20,13200.60,22019.10,11667.20,9745.00,8384.00,6794.98,4491.46,290071.00,171608.00,48.00,114.69,118.38,20.19,0.66,0.18
468,Puncta <10 from Soma Center,9.99,167.87,105.78,0.30,0.50,38814.00,36866.00,24002.90,18805.40,23151.10,17657.80,12945.00,11121.00,5608.50,5222.81,1536190.00,1203550.00,168.00,121.18,114.33,20.56,0.56,1.25
469,Puncta <10 from Soma Center,2.25,168.46,106.27,0.40,0.48,40192.00,28705.00,30629.40,16440.70,30215.90,14480.80,24524.00,12521.00,4363.41,4577.23,306294.00,164407.00,42.00,120.66,115.77,20.43,0.60,0.15
470,Puncta <10 from Soma Center,3.93,168.35,106.53,0.32,0.44,36196.00,21652.00,28000.30,13972.50,27125.30,13229.70,13868.00,8894.00,5378.08,3507.27,700008.00,349312.00,74.00,119.74,116.59,20.33,0.72,0.45
471,Puncta <10 from Soma Center,4.48,165.67,106.32,0.16,0.69,32001.00,18703.00,21190.30,12478.80,19662.20,12342.50,8775.00,9291.00,5695.95,2239.08,508566.00,299492.00,78.00,115.50,116.94,20.76,0.59,0.40
472,Puncta <10 from Soma Center,1.66,165.33,103.64,0.51,0.34,31521.00,14515.00,17450.40,10036.70,14054.50,8621.25,6541.00,7155.00,8358.53,2353.24,157054.00,90330.00,34.00,118.42,113.41,21.16,0.69,0.12
473,Puncta <10 from Soma Center,0.38,167.55,104.22,0.00,1.92,30391.00,10757.00,28030.30,9631.33,23920.00,7900.00,23920.00,7900.00,2917.12,1242.51,84091.00,28894.00,14.00,119.20,115.89,20.82,0.75,0.01
474,Puncta <10 from Soma Center,6.63,167.73,107.77,0.20,0.41,31415.00,21983.00,21559.70,10983.20,21175.90,9777.10,14504.00,7313.00,3862.83,3241.61,948625.00,483262.00,124.00,117.51,117.84,20.98,0.59,0.72
475,Puncta <10 from Soma Center,3.12,166.65,107.07,0.18,0.64,35792.00,19730.00,25877.70,12211.80,24393.50,10578.70,16720.00,8627.00,5450.71,3338.03,491676.00,232024.00,58.00,114.58,119.21,20.81,0.70,0.30
476,Puncta <10 from Soma Center,0.58,166.99,106.04,0.28,0.43,31702.00,11729.00,22462.70,10886.30,15267.00,9413.00,15267.00,9413.00,6863.42,1045.40,67388.00,32659.00,14.00,120.74,113.24,22.01,0.74,0.03
477,Puncta <10 from Soma Center,0.93,166.74,106.23,0.28,0.43,22616.00,16770.00,18847.30,14351.30,14367.00,13043.00,14367.00,13043.00,3405.03,1712.17,56542.00,43054.00,14.00,119.67,114.03,21.88,0.74,0.05
478,Puncta <10 from Soma Center,2.84,167.97,106.19,0.40,0.47,35411.00,15831.00,20302.70,11519.30,18232.30,10862.90,7925.00,7179.00,7735.89,2522.57,304541.00,172790.00,50.00,120.26,115.27,21.59,0.72,0.28
479,Puncta <10 from Soma Center,1.85,165.64,103.64,0.21,0.54,30610.00,18023.00,21632.30,11128.20,22667.40,10637.80,12929.00,8377.00,5892.31,2541.55,216323.00,111282.00,36.00,115.57,116.68,21.58,0.66,0.13
480,Puncta <10 from Soma Center,0.70,164.45,103.44,0.41,0.28,15103.00,9468.00,10849.30,8294.75,10180.40,7560.76,7557.00,7154.00,2713.72,962.06,43397.00,33179.00,16.00,113.52,117.18,20.64,0.71,0.03
481,Puncta <10 from Soma Center,5.47,164.44,104.53,0.23,0.75,43546.00,34123.00,31113.70,17789.70,31552.00,15346.30,19927.00,10675.00,5495.96,6271.61,1182320.00,676007.00,108.00,113.62,116.91,21.50,0.69,0.70
482,Puncta <10 from Soma Center,1.57,166.27,105.62,0.20,0.48,33871.00,14996.00,20945.50,11127.60,21793.90,10866.50,8735.00,7995.00,8468.71,2097.76,167564.00,89021.00,32.00,115.79,117.34,21.72,0.75,0.12
483,Puncta <10 from Soma Center,8.43,167.98,106.96,0.13,0.83,44162.00,28872.00,25986.40,14470.90,25130.20,13330.80,12318.00,7482.00,6249.78,5315.55,1403270.00,781429.00,160.00,118.24,117.41,21.27,0.61,1.09
484,Puncta <10 from Soma Center,0.87,168.20,104.55,0.18,0.82,22492.00,12835.00,19056.00,9761.75,16145.30,8696.80,15993.00,8327.00,3003.40,1799.77,76224.00,39047.00,18.00,118.02,117.79,22.10,0.78,0.05
485,Puncta <10 from Soma Center,1.68,165.24,103.62,0.42,0.45,28086.00,18758.00,22996.20,12619.10,21575.30,10652.40,18165.00,9326.00,3297.58,3179.42,206966.00,113572.00,28.00,113.75,117.90,21.52,0.87,0.17
486,Puncta <10 from Soma Center,1.47,167.43,102.32,0.33,0.33,14638.00,11256.00,9970.71,9061.71,8204.80,7614.60,5063.00,6838.00,3082.21,1665.96,69795.00,63432.00,28.00,116.24,118.55,21.57,0.69,0.10
487,Puncta <10 from Soma Center,2.89,167.55,106.93,0.40,0.39,45098.00,16855.00,32285.40,10250.60,31014.90,9899.93,22565.00,7018.00,5650.56,2640.06,451995.00,143508.00,56.00,120.99,113.89,21.58,0.61,0.22
488,Puncta <10 from Soma Center,0.84,168.43,106.26,0.80,0.13,27832.00,13638.00,19980.00,10943.80,17996.20,10278.40,11794.00,9422.00,5871.84,1602.48,79920.00,43775.00,16.00,119.51,116.69,21.64,0.88,0.06
489,Puncta <10 from Soma Center,0.50,166.41,103.63,0.28,0.43,28856.00,12284.00,25822.30,9359.67,22897.00,7615.00,22897.00,7615.00,2433.94,2080.64,77467.00,28079.00,14.00,118.33,114.83,22.42,0.74,0.02
490,Puncta <10 from Soma Center,0.73,167.96,103.07,0.44,0.36,17715.00,10482.00,15419.50,8933.50,15960.40,7663.64,11011.00,7596.00,2618.52,1313.85,61678.00,35734.00,18.00,118.29,117.16,22.19,0.81,0.04
491,Puncta <10 from Soma Center,6.41,167.49,107.37,0.59,0.20,49523.00,29141.00,33633.00,15816.80,33605.10,14908.50,18884.00,9231.00,7215.88,4623.52,1446220.00,680122.00,126.00,116.92,117.89,22.04,0.66,0.81
492,Puncta <10 from Soma Center,1.36,166.78,105.69,0.48,0.36,26211.00,15828.00,19271.40,10397.70,16650.20,8241.48,14154.00,7347.00,4116.12,2912.54,134900.00,72784.00,26.00,115.71,118.09,21.91,0.85,0.12
493,Puncta <10 from Soma Center,4.12,167.28,102.46,0.64,0.23,20767.00,14084.00,12939.60,9090.17,13989.60,8302.75,4243.00,6084.00,5189.32,2420.23,297611.00,209074.00,88.00,120.98,113.26,22.71,0.51,0.29
494,Puncta <10 from Soma Center,3.38,167.72,103.44,0.41,0.46,10020.00,17867.00,5154.56,9635.22,3770.70,8593.84,2216.00,5693.00,2402.21,2797.86,92782.00,173434.00,64.00,120.41,114.53,22.66,0.68,0.33
495,Puncta <10 from Soma Center,0.61,163.87,104.10,0.11,0.58,20844.00,9225.00,14595.30,8425.00,10856.90,8201.05,9379.00,7379.00,4671.58,706.57,58381.00,33700.00,18.00,112.67,116.83,22.59,0.71,0.03
496,Puncta <10 from Soma Center,5.36,166.00,103.02,0.26,0.58,36282.00,42488.00,23632.60,18274.40,23385.50,15383.00,13032.00,11372.00,6005.52,7245.29,803509.00,621331.00,90.00,115.03,117.56,22.47,0.72,0.72
497,Puncta <10 from Soma Center,6.50,168.64,106.06,0.10,0.79,37340.00,20641.00,25608.80,11282.30,25764.90,10423.60,12439.00,6728.00,5998.82,3204.91,921918.00,406161.00,126.00,118.73,117.65,22.38,0.49,0.54
498,Puncta <10 from Soma Center,4.40,168.55,103.50,0.27,0.45,40213.00,24335.00,29183.00,14858.70,28566.60,13499.30,19651.00,8574.00,4587.61,4430.30,758758.00,386326.00,82.00,118.39,117.83,22.57,0.70,0.51
499,Puncta <10 from Soma Center,3.27,168.54,102.01,0.26,0.67,25328.00,14603.00,16347.00,9487.91,16499.90,8989.88,7248.00,6664.00,5185.36,2349.39,359633.00,208734.00,70.00,117.84,118.35,22.70,0.75,0.36
500,Puncta <10 from Soma Center,0.42,167.04,107.69,0.28,0.43,36388.00,11509.00,26335.30,9312.67,15787.00,8119.00,15787.00,8119.00,8417.62,1555.00,79006.00,27938.00,14.00,120.91,112.93,23.00,0.68,0.01
501,Puncta <10 from Soma Center,3.37,167.58,107.16,0.38,0.49,36784.00,16990.00,26909.10,13090.30,25773.70,10929.70,7726.00,9774.00,7305.21,2700.93,403636.00,196354.00,58.00,121.26,113.22,23.63,0.62,0.28
502,Puncta <10 from Soma Center,7.28,168.82,104.46,0.20,0.73,48265.00,45039.00,30533.90,21050.80,29433.40,17939.40,13076.00,10695.00,7081.19,8371.33,1557230.00,1073590.00,124.00,119.88,116.62,22.95,0.67,1.02
503,Puncta <10 from Soma Center,6.35,168.96,103.85,0.25,0.72,42184.00,31704.00,26411.60,15568.70,25240.60,12972.20,15896.00,8869.00,5765.78,5712.24,1241340.00,731728.00,118.00,119.01,117.75,22.76,0.71,0.91
504,Puncta <10 from Soma Center,2.57,164.57,102.51,0.28,0.56,28923.00,11681.00,19462.20,8330.44,20893.10,7485.10,8570.00,6566.00,6410.13,1611.04,350319.00,149948.00,56.00,112.99,117.14,24.39,0.76,0.26
505,Puncta <10 from Soma Center,5.85,170.12,108.42,0.58,0.28,46717.00,19756.00,33909.60,12550.20,31848.40,11977.00,21171.00,8311.00,6933.83,2634.89,881649.00,326306.00,94.00,120.10,118.25,23.16,0.50,0.48
506,Puncta <10 from Soma Center,6.29,169.67,108.29,0.22,0.59,44303.00,25287.00,34750.90,15850.30,34356.00,15647.80,20725.00,9669.00,6013.58,3561.98,1216280.00,554760.00,110.00,121.02,116.61,23.34,0.61,0.70
507,Puncta <10 from Soma Center,1.00,170.93,108.71,0.32,0.45,26387.00,11636.00,15274.40,10122.40,9086.69,8647.63,7131.00,7958.00,6833.55,1515.59,76372.00,50612.00,22.00,122.25,117.10,23.71,0.78,0.07
508,Puncta <10 from Soma Center,10.45,165.57,106.69,0.19,0.66,42920.00,59722.00,28778.30,24802.70,29124.00,21681.40,13971.00,11030.00,6851.08,10449.80,2388600.00,2058630.00,182.00,114.09,117.67,23.46,0.66,1.71
509,Puncta <10 from Soma Center,1.85,168.75,101.73,0.33,0.50,24890.00,18884.00,17709.20,9975.78,16849.10,8674.63,8553.00,7004.00,5064.29,3584.37,159383.00,89782.00,38.00,117.93,118.41,23.46,0.64,0.12
510,Puncta <10 from Soma Center,2.87,168.23,105.59,0.24,0.63,34572.00,18835.00,25072.00,12961.60,24107.80,12726.30,16948.00,9061.00,4014.98,2498.87,401152.00,207386.00,54.00,121.13,114.25,23.95,0.61,0.22
511,Puncta <10 from Soma Center,2.13,169.60,107.39,0.05,0.84,40455.00,26920.00,30290.10,16901.90,29152.70,15485.40,13414.00,9179.00,7586.15,5531.57,272611.00,152117.00,34.00,121.61,115.79,23.81,0.67,0.16
512,Puncta <10 from Soma Center,8.35,166.00,108.48,0.52,0.32,45212.00,43947.00,24671.70,15405.10,23251.00,12363.90,9403.00,7362.00,8307.83,7465.35,1406290.00,878088.00,154.00,115.27,117.00,24.11,0.62,1.10
513,Puncta <10 from Soma Center,0.42,169.52,102.79,0.28,0.43,28949.00,9674.00,26685.00,9084.33,22554.00,8206.00,22554.00,8206.00,2925.55,633.12,80055.00,27253.00,14.00,118.93,118.37,24.12,0.75,0.02
514,Puncta <10 from Soma Center,7.20,171.99,104.91,0.08,0.76,48060.00,38915.00,33505.00,19782.50,32762.40,18539.20,23886.00,12834.00,5282.15,5186.73,1340200.00,791301.00,110.00,121.77,119.06,24.02,0.60,0.84
515,Puncta <10 from Soma Center,11.43,171.85,102.70,0.25,0.64,34904.00,48593.00,23824.10,18808.90,24125.40,15825.00,9116.00,7673.00,5652.07,8907.99,2287120.00,1805650.00,218.00,120.97,119.71,23.85,0.64,1.87
516,Puncta <10 from Soma Center,3.32,171.28,103.60,0.42,0.38,22160.00,17475.00,11139.50,10116.10,10877.70,8748.76,1381.00,6416.00,5882.83,2943.49,211650.00,192206.00,64.00,120.71,119.07,24.25,0.68,0.32
517,Puncta <10 from Soma Center,2.98,170.40,106.44,0.19,0.78,44328.00,17172.00,27458.50,12007.40,25704.60,11273.30,9528.00,7734.00,7758.60,2842.54,466795.00,204126.00,56.00,121.29,117.17,24.41,0.72,0.30
518,Puncta <10 from Soma Center,4.49,167.74,109.36,0.41,0.44,52562.00,23336.00,38475.90,10957.00,38794.30,9911.13,22178.00,7643.00,8016.26,3348.10,1115800.00,317752.00,88.00,116.64,118.19,23.73,0.64,0.46
519,Puncta <10 from Soma Center,4.15,168.60,107.79,0.42,0.39,34752.00,26119.00,26933.10,15213.90,27499.60,13629.20,13654.00,10132.00,5736.81,4395.41,592529.00,334705.00,74.00,120.83,114.89,25.02,0.65,0.42
520,Puncta <10 from Soma Center,2.57,170.55,106.12,0.30,0.60,38872.00,32920.00,31485.10,17073.60,29483.60,14922.40,27148.00,10554.00,3526.81,5435.27,440791.00,239031.00,50.00,122.51,116.06,24.64,0.73,0.24
521,Puncta <10 from Soma Center,3.06,165.48,104.74,0.21,0.74,44337.00,23151.00,32433.10,16954.70,32063.40,14819.30,20889.00,12847.00,6130.12,3619.46,583795.00,305184.00,60.00,114.33,117.04,24.78,0.69,0.29
522,Puncta 10-20 from Soma Center,1.25,167.03,98.29,0.47,0.23,4330.00,9203.00,2311.00,5899.86,1605.48,5295.59,911.00,4151.00,1189.25,1525.11,16177.00,41299.00,28.00,116.28,117.30,24.82,0.72,0.08
523,Puncta 10-20 from Soma Center,1.22,169.63,100.38,0.37,0.25,19834.00,10514.00,14111.70,7090.33,14364.40,6068.15,4938.00,5587.00,5616.16,1670.16,84670.00,42542.00,26.00,119.90,117.41,24.73,0.62,0.06
524,Puncta 10-20 from Soma Center,1.37,167.68,100.13,0.19,0.00,16867.00,14770.00,13819.60,9546.00,11796.50,8169.27,11716.00,7326.00,1934.30,2665.47,69098.00,47730.00,20.00,120.51,113.86,25.10,0.71,0.09
525,Puncta 10-20 from Soma Center,2.91,169.57,98.88,0.35,0.40,23151.00,9501.00,11852.60,6250.94,9974.66,5690.00,1802.00,4765.00,5981.63,1175.60,213346.00,112517.00,68.00,122.00,115.05,25.14,0.55,0.19
526,Puncta >50 from Soma Center,0.72,164.63,56.84,0.44,0.36,7794.00,7577.00,6521.50,5988.75,7189.70,5199.67,3374.00,4965.00,1831.46,1027.73,26086.00,23955.00,18.00,114.39,115.68,25.18,0.78,0.04
527,Puncta 40-50 from Soma Center,0.61,165.62,78.84,0.80,0.10,5623.00,7283.00,3895.00,5327.25,3693.91,4626.68,1291.00,4206.00,1654.87,1181.62,15580.00,21309.00,18.00,115.42,116.15,24.88,0.71,0.03
528,Puncta >50 from Soma Center,0.73,165.81,62.52,0.44,0.36,14952.00,7228.00,7519.50,5745.00,4555.13,5467.57,1644.00,4577.00,5009.61,953.91,30078.00,22980.00,18.00,115.65,115.83,26.49,0.77,0.04
529,Puncta >50 from Soma Center,4.44,167.30,55.14,0.16,0.76,8457.00,25673.00,4802.81,9340.27,4964.17,7805.47,1246.00,5069.00,2213.12,4351.73,124873.00,242847.00,82.00,117.54,116.43,24.85,0.66,0.47
530,Puncta >50 from Soma Center,2.94,171.56,53.10,0.32,0.50,8413.00,12838.00,4824.00,8283.94,4760.30,7659.24,1220.00,5085.00,1782.34,2674.17,86832.00,149111.00,58.00,122.67,117.28,25.11,0.73,0.30
531,Puncta <10 from Soma Center,1.23,166.92,106.83,0.35,0.45,40670.00,11407.00,28308.60,7526.43,24147.80,6032.66,19090.00,5399.00,6961.07,1967.26,198160.00,52685.00,28.00,118.97,114.21,25.79,0.74,0.08
532,Puncta <10 from Soma Center,1.50,166.23,108.04,0.21,0.70,26575.00,11911.00,22595.60,8253.75,22174.20,8084.38,15309.00,6587.00,3746.54,1567.00,180765.00,66030.00,28.00,117.23,115.10,25.37,0.83,0.13
533,Puncta <10 from Soma Center,1.13,163.53,108.91,0.14,0.69,37945.00,10459.00,29222.40,7498.20,25956.30,5775.13,19997.00,5082.00,6430.79,2023.52,146112.00,37491.00,22.00,112.61,115.81,25.51,0.78,0.08
534,Puncta <10 from Soma Center,0.90,170.34,109.11,0.53,0.27,37466.00,7506.00,28823.20,6642.20,22029.00,6555.96,21846.00,5496.00,6346.60,662.35,144116.00,33211.00,22.00,122.02,116.20,25.03,0.75,0.05
535,Puncta <10 from Soma Center,1.59,168.90,110.64,0.24,0.68,40903.00,10311.00,29329.60,7318.43,23120.50,6490.39,20397.00,5136.00,8214.28,1487.53,205307.00,51229.00,30.00,119.54,116.69,24.92,0.71,0.11
536,Puncta <10 from Soma Center,0.66,171.22,111.73,0.35,0.46,23509.00,7690.00,17048.30,6117.50,14896.80,5412.75,6679.00,5099.00,6884.19,1002.15,68193.00,24470.00,18.00,121.38,118.08,25.30,0.79,0.04
537,Puncta <10 from Soma Center,0.66,171.91,104.52,0.28,0.43,12758.00,7717.00,9427.33,7210.33,5014.00,6652.00,5014.00,6652.00,3252.85,436.32,28282.00,21631.00,14.00,120.96,119.43,25.64,0.73,0.03
538,Puncta <10 from Soma Center,1.18,166.43,106.24,0.37,0.40,37587.00,11307.00,32079.40,8860.40,29265.00,8169.20,27295.00,6869.00,3628.25,1500.54,160397.00,44302.00,22.00,118.13,114.24,26.34,0.71,0.07
539,Puncta <10 from Soma Center,3.68,163.90,105.12,0.45,0.38,38919.00,14752.00,24448.20,9036.80,24451.40,7978.61,14062.00,7180.00,6158.03,2288.81,488964.00,180736.00,72.00,113.96,114.94,25.82,0.61,0.32
540,Puncta <10 from Soma Center,1.29,165.87,105.06,0.28,0.48,32246.00,11142.00,25893.70,8335.57,25234.10,7251.12,20665.00,5927.00,3887.12,1933.56,181256.00,58349.00,28.00,116.52,115.24,25.57,0.79,0.10
541,Puncta <10 from Soma Center,0.63,167.43,103.93,0.35,0.46,19430.00,6790.00,17842.50,6633.75,17598.00,6625.68,15387.00,6448.00,1567.06,122.75,71370.00,26535.00,18.00,118.45,115.50,25.75,0.71,0.03
542,Puncta <10 from Soma Center,2.54,168.51,105.69,0.18,0.38,32074.00,10337.00,19648.20,7292.21,18397.10,6782.75,3375.00,4921.00,8608.63,1609.91,275075.00,102091.00,52.00,119.73,115.77,25.71,0.61,0.18
543,Puncta <10 from Soma Center,3.64,156.94,106.44,0.40,0.38,49913.00,11600.00,33593.90,7458.47,32002.80,6999.28,15178.00,5199.00,10454.60,1711.52,638285.00,141711.00,74.00,111.70,107.08,26.21,0.55,0.27
544,Puncta <10 from Soma Center,0.96,158.29,106.06,0.38,0.44,25361.00,8880.00,22459.20,8080.60,20869.30,8026.68,17796.00,6310.00,2837.74,940.01,112296.00,40403.00,18.00,108.28,112.27,26.93,0.79,0.06
545,Puncta <10 from Soma Center,0.65,157.79,106.89,0.28,0.43,22081.00,7893.00,18739.70,6620.00,13962.00,4801.00,13962.00,4801.00,3466.69,1320.03,56219.00,19860.00,14.00,110.61,109.21,27.16,0.74,0.03
546,Puncta <10 from Soma Center,1.62,158.74,108.56,0.37,0.52,47735.00,8726.00,33012.40,5964.82,29097.50,5293.59,17915.00,4750.00,10194.00,1222.50,363136.00,65613.00,42.00,109.29,111.92,26.94,0.75,0.13
547,Puncta <10 from Soma Center,1.25,159.60,105.42,0.33,0.33,18168.00,8290.00,14734.10,6626.29,14391.60,6262.75,8782.00,5601.00,3353.76,887.99,103139.00,46384.00,28.00,110.87,111.41,27.74,0.72,0.08
548,Puncta <10 from Soma Center,1.31,160.91,107.80,0.26,0.25,31530.00,10804.00,22024.00,7771.40,19325.60,6608.43,12003.00,6310.00,6470.70,1598.08,110120.00,38857.00,22.00,111.94,112.04,28.40,0.71,0.08
549,Puncta <10 from Soma Center,0.44,158.87,108.03,0.28,0.43,41222.00,9273.00,32586.00,6552.00,26557.00,5190.00,26557.00,5190.00,6264.34,1924.04,97758.00,19656.00,14.00,116.51,104.71,26.50,0.73,0.02
550,Puncta <10 from Soma Center,0.41,160.19,106.77,0.28,0.43,33582.00,6407.00,29965.70,5777.00,23530.00,5092.00,23530.00,5092.00,4562.33,538.25,89897.00,17331.00,14.00,116.69,106.51,26.45,0.73,0.02
551,Puncta <10 from Soma Center,0.72,162.71,105.93,0.80,0.10,16409.00,8509.00,11600.50,6761.00,9089.49,5860.41,7774.00,5829.00,3403.90,1087.59,46402.00,27044.00,18.00,119.25,107.50,26.39,0.74,0.04
552,Puncta <10 from Soma Center,2.18,164.96,111.47,0.30,0.45,46212.00,13130.00,26860.60,7210.92,26308.10,5923.53,10329.00,5246.00,8892.87,2207.67,322327.00,86531.00,46.00,119.57,110.57,26.24,0.67,0.17
553,Puncta <10 from Soma Center,1.26,167.19,108.26,0.52,0.27,45858.00,8460.00,32238.10,6435.29,28833.90,5635.87,18099.00,4714.00,8445.72,1283.97,225667.00,45047.00,28.00,120.83,112.49,26.45,0.79,0.09
554,Puncta <10 from Soma Center,0.59,161.00,106.47,0.00,1.92,22120.00,7286.00,18192.30,6895.33,14426.00,6299.00,14426.00,6299.00,3143.13,428.38,54577.00,20686.00,14.00,118.17,106.08,26.55,0.75,0.03
555,Puncta <10 from Soma Center,1.05,159.71,110.46,0.60,0.25,34527.00,6834.00,26947.70,5397.71,22314.60,4761.91,16662.00,4660.00,6513.65,725.76,188634.00,37784.00,28.00,115.42,106.90,27.51,0.81,0.07
556,Puncta <10 from Soma Center,0.28,162.31,108.72,0.00,1.92,20167.00,7023.00,15151.30,5397.00,11013.00,4471.00,11013.00,4471.00,3788.25,1153.45,45454.00,16191.00,14.00,118.57,107.51,27.00,0.73,0.01
557,Puncta <10 from Soma Center,0.73,158.13,111.30,0.39,0.47,20463.00,8578.00,16802.70,7511.33,11496.00,6779.00,11496.00,6779.00,3841.41,771.55,50408.00,22534.00,14.00,113.10,107.07,27.36,0.79,0.04
558,Puncta 40-50 from Soma Center,3.89,159.23,79.76,0.15,0.56,17743.00,11873.00,6715.73,6794.86,5831.24,5821.75,988.00,4353.00,4239.46,2026.93,147746.00,149487.00,82.00,112.82,108.86,27.81,0.58,0.32
559,Puncta <10 from Soma Center,3.52,165.13,105.54,0.49,0.36,23573.00,18518.00,16442.00,8623.75,17875.40,7734.09,6209.00,5309.00,4343.17,3054.15,328840.00,172475.00,64.00,119.12,110.98,27.63,0.70,0.37
560,Puncta <10 from Soma Center,0.89,160.89,105.66,0.74,0.15,3000.00,6885.00,1921.00,6329.40,1045.93,6057.16,1007.00,5631.00,829.41,445.50,9605.00,31647.00,22.00,115.89,107.98,28.26,0.81,0.06
561,Puncta 10-20 from Soma Center,3.50,161.62,101.61,0.43,0.31,24411.00,17139.00,17539.30,9488.53,17762.80,8647.37,8202.00,5260.00,5201.48,3081.68,263089.00,142328.00,48.00,116.75,108.22,27.92,0.63,0.31
562,Puncta 10-20 from Soma Center,0.39,163.35,103.68,0.39,0.47,23448.00,7105.00,15861.00,5696.00,11787.00,4966.00,11787.00,4966.00,5369.71,996.53,47583.00,17088.00,14.00,118.01,109.48,27.78,0.75,0.01
563,Puncta 10-20 from Soma Center,2.80,165.27,103.44,0.31,0.58,23267.00,12316.00,8469.21,7916.57,6744.39,7841.62,1351.00,5733.00,5335.59,1573.42,118569.00,110832.00,48.00,118.72,111.49,28.12,0.72,0.27
564,Puncta <10 from Soma Center,1.30,161.54,106.14,0.52,0.32,20369.00,9278.00,16268.30,6679.38,14423.80,6171.15,12564.00,5360.00,3092.49,1180.74,130146.00,53435.00,30.00,113.07,111.87,28.21,0.84,0.11
565,Puncta <10 from Soma Center,2.55,159.99,109.33,0.36,0.50,28263.00,16321.00,21418.40,9861.00,20002.10,8870.63,7115.00,6540.00,5843.61,2774.74,321276.00,147915.00,46.00,114.15,108.48,28.27,0.79,0.27
