,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
115,20-30 microns from soma center,2.51,147.06,94.78,0.29,0.35,5189.00,15039.00,2697.82,8394.41,2206.34,7812.73,947.00,6514.00,1300.68,2053.86,59352.00,184677.00,76.00,86.37,118.33,12.78,0.66,0.20
116,20-30 microns from soma center,0.25,147.70,95.15,0.39,0.44,3342.00,6969.00,2032.00,6588.67,789.00,6060.00,789.00,6060.00,1043.33,385.64,6096.00,19766.00,14.00,85.90,119.44,13.10,0.80,0.01
117,20-30 microns from soma center,0.79,148.85,98.16,0.43,0.44,6266.00,10190.00,2528.67,8281.33,1743.11,8211.69,1003.00,6673.00,1771.06,1142.01,15172.00,49688.00,26.00,86.35,120.51,13.33,0.64,0.03
118,20-30 microns from soma center,1.29,148.51,97.01,0.16,0.78,6647.00,11781.00,4674.10,7670.40,4550.28,7159.92,2174.00,5982.00,1507.52,1567.80,46741.00,76704.00,38.00,86.51,119.94,13.63,0.64,0.07
119,30-40 microns from soma center,1.55,128.28,97.94,0.30,0.59,2110.00,11873.00,1458.50,8296.17,1599.25,7960.88,748.00,5494.00,447.73,1769.22,17502.00,99554.00,44.00,66.89,108.23,16.39,0.75,0.12
120,20-30 microns from soma center,0.13,128.19,95.84,0.49,0.00,4939.00,5783.00,3727.33,5607.00,1999.00,5437.00,1999.00,5437.00,1254.62,141.32,11182.00,16821.00,14.00,66.77,108.11,16.92,0.61,0.00
121,20-30 microns from soma center,0.27,127.01,96.13,0.39,0.44,5507.00,7556.00,5027.67,6359.00,4189.00,5750.00,4189.00,5750.00,595.05,846.45,15083.00,19077.00,14.00,66.67,106.72,17.25,0.75,0.01
122,20-30 microns from soma center,0.59,127.62,95.91,0.35,0.53,12382.00,9304.00,8220.75,7628.50,6946.06,7482.55,4430.00,5850.00,2919.31,1229.47,32883.00,30514.00,18.00,65.90,107.80,17.96,0.72,0.03
123,30-40 microns from soma center,1.35,127.77,99.91,0.20,0.81,4542.00,8383.00,2331.58,6692.08,1916.73,6583.70,745.00,5824.00,1271.59,666.62,27979.00,80305.00,50.00,63.90,109.10,18.39,0.59,0.07
124,30-40 microns from soma center,1.04,125.75,100.18,0.41,0.46,8064.00,10726.00,3272.44,7783.22,2108.13,7130.45,1492.00,6724.00,2097.00,1174.30,29452.00,70049.00,34.00,60.13,108.73,19.37,0.78,0.07
125,30-40 microns from soma center,0.41,126.93,100.20,0.39,0.44,2613.00,8030.00,1756.00,7733.33,701.00,7315.00,701.00,7315.00,793.03,304.31,5268.00,23200.00,14.00,61.82,109.06,19.88,0.81,0.02
126,20-30 microns from soma center,1.17,134.12,97.61,0.29,0.30,4928.00,9031.00,3300.70,7430.80,3137.84,7361.28,2248.00,5888.00,794.80,1068.19,33007.00,74308.00,42.00,89.09,98.94,16.20,0.64,0.06
127,10-20 microns from soma center,1.41,134.83,90.24,0.38,0.44,10781.00,10917.00,4115.36,8704.27,1857.53,8324.03,673.00,7080.00,3326.46,1136.45,45269.00,95747.00,46.00,89.97,99.11,16.21,0.61,0.07
128,20-30 microns from soma center,0.37,134.90,95.98,0.39,0.44,9246.00,8265.00,5919.67,7184.67,2450.00,6230.00,2450.00,6230.00,2776.31,835.53,17759.00,21554.00,14.00,90.09,99.02,16.60,0.78,0.01
129,30-40 microns from soma center,1.40,135.12,99.39,0.30,0.58,3056.00,11272.00,1999.20,9198.30,1835.22,9099.32,652.00,6750.00,716.75,1160.57,19992.00,91983.00,36.00,90.50,99.00,16.36,0.80,0.11
130,30-40 microns from soma center,0.74,134.81,99.94,0.28,0.62,3758.00,9024.00,2374.43,7436.86,1656.41,6941.77,666.00,6372.00,1090.72,921.52,16621.00,52058.00,30.00,89.56,99.38,16.57,0.78,0.04
131,20-30 microns from soma center,4.41,135.36,92.29,0.63,0.23,15137.00,17297.00,6199.95,10197.30,5499.66,8984.89,1801.00,6917.00,3195.80,2841.92,260398.00,428286.00,126.00,89.51,100.12,16.87,0.64,0.45
132,20-30 microns from soma center,0.89,135.10,93.05,0.49,0.35,8257.00,10584.00,4637.17,8018.50,3366.87,7386.28,1224.00,6135.00,2449.31,1455.08,27823.00,48111.00,26.00,90.62,98.54,18.15,0.78,0.05
133,20-30 microns from soma center,0.68,135.23,92.62,0.42,0.36,8295.00,11120.00,5727.20,8629.80,4701.25,7713.82,4615.00,7687.00,1405.41,1291.46,28636.00,43149.00,22.00,91.25,98.18,17.98,0.84,0.04
134,20-30 microns from soma center,0.77,134.85,92.21,0.39,0.43,6316.00,9657.00,3774.00,7945.29,3224.98,7100.91,933.00,6787.00,1707.75,1109.42,26418.00,55617.00,28.00,90.29,98.50,18.18,0.74,0.04
135,30-40 microns from soma center,1.61,135.85,51.15,0.45,0.26,6588.00,9256.00,2839.85,7122.62,1845.44,6861.48,751.00,6323.00,1830.90,713.48,36918.00,92594.00,52.00,91.88,98.24,19.00,0.53,0.07
136,30-40 microns from soma center,0.31,135.24,50.77,0.39,0.44,5301.00,7645.00,4354.67,6936.67,2573.00,6552.00,2573.00,6552.00,1260.64,501.49,13064.00,20810.00,14.00,92.57,96.66,19.41,0.80,0.01
137,30-40 microns from soma center,0.25,125.91,51.02,0.49,0.00,4941.00,7494.00,3297.33,6630.33,2289.00,5958.00,2289.00,5958.00,1172.18,641.49,9892.00,19891.00,14.00,61.31,108.13,20.08,0.71,0.01
138,30-40 microns from soma center,0.59,132.47,45.04,0.17,0.48,2139.00,8460.00,1328.40,7654.80,690.18,7256.45,673.00,6896.00,618.98,541.86,6642.00,38274.00,22.00,76.34,106.17,21.12,0.69,0.02
139,30-40 microns from soma center,1.60,126.58,45.39,0.54,0.30,5604.00,11142.00,2961.77,7548.54,2557.14,6966.04,1222.00,6123.00,1139.05,1376.13,38503.00,98131.00,50.00,61.72,108.41,21.44,0.63,0.10
140,30-40 microns from soma center,0.78,131.08,53.81,0.49,0.31,3249.00,8578.00,2173.50,7477.50,1888.50,7291.28,1435.00,6382.00,569.39,721.36,13041.00,44865.00,26.00,76.32,104.32,21.80,0.74,0.04
141,30-40 microns from soma center,0.36,131.09,52.05,0.22,0.51,6102.00,7353.00,4773.75,6841.75,4290.48,6739.05,3452.00,6339.00,995.66,364.83,19095.00,27367.00,18.00,75.88,104.58,22.15,0.72,0.01
142,30-40 microns from soma center,3.49,131.26,48.98,0.42,0.40,9456.00,14893.00,3385.78,9351.47,2619.63,8506.66,1042.00,6422.00,2083.52,2509.92,108345.00,299247.00,106.00,75.39,105.16,22.10,0.66,0.33
143,30-40 microns from soma center,0.15,126.97,47.93,0.39,0.44,3535.00,6582.00,1687.00,6122.33,744.00,5828.00,744.00,5828.00,1306.83,329.27,5061.00,18367.00,14.00,61.18,108.87,22.94,0.71,0.00
144,30-40 microns from soma center,0.42,132.68,48.10,0.39,0.44,3674.00,7902.00,3007.67,7360.67,1887.00,6502.00,1887.00,6502.00,797.14,614.02,9023.00,22082.00,14.00,76.86,105.59,23.37,0.81,0.02
145,30-40 microns from soma center,0.41,131.39,47.22,0.39,0.44,3945.00,7956.00,2511.33,7454.33,1767.00,6854.00,1767.00,6854.00,1014.00,455.26,7534.00,22363.00,14.00,74.60,105.14,25.34,0.85,0.02
146,30-40 microns from soma center,2.36,130.65,48.09,0.36,0.38,5568.00,12127.00,2310.81,7886.00,1859.63,7519.00,749.00,5983.00,1175.43,1471.33,48527.00,165606.00,74.00,74.69,104.09,25.65,0.65,0.18
147,30-40 microns from soma center,0.53,130.74,52.07,0.33,0.48,7119.00,7957.00,4269.17,6608.17,3177.61,6082.29,1752.00,5824.00,2018.51,838.62,25615.00,39649.00,24.00,74.70,104.06,26.18,0.76,0.02
148,30-40 microns from soma center,0.64,132.54,44.15,0.25,0.61,1874.00,8686.00,1460.80,7439.60,1421.96,6664.00,681.00,6664.00,415.51,884.54,7304.00,37198.00,22.00,76.09,105.28,26.37,0.72,0.03
149,30-40 microns from soma center,0.78,131.75,43.97,0.32,0.57,4702.00,9572.00,3370.83,7463.83,3459.82,6758.52,1129.00,6413.00,1142.03,1199.45,20225.00,44783.00,26.00,75.07,104.94,26.63,0.76,0.04
150,30-40 microns from soma center,0.81,132.46,41.86,0.32,0.56,5219.00,8743.00,3766.86,6964.00,3622.91,6610.91,2495.00,5588.00,895.27,1081.32,26368.00,48748.00,28.00,75.73,105.36,26.62,0.82,0.05
151,40-50 microns from soma center,0.60,131.09,40.62,0.29,0.46,10235.00,9156.00,5915.20,7375.60,3234.81,6547.36,3009.00,6227.00,2655.23,1031.18,29576.00,36878.00,22.00,74.97,104.11,26.93,0.69,0.02
152,40-50 microns from soma center,0.25,131.23,41.35,0.39,0.44,2170.00,7237.00,1445.33,6644.67,804.00,6044.00,804.00,6044.00,560.77,487.08,4336.00,19934.00,14.00,75.04,104.00,27.81,0.77,0.01
153,30-40 microns from soma center,0.69,132.54,45.52,0.33,0.30,4861.00,8583.00,3827.83,7331.67,4236.20,6934.00,1899.00,6407.00,980.52,755.80,22967.00,43990.00,24.00,76.57,104.48,28.08,0.73,0.03
154,30-40 microns from soma center,0.15,131.63,45.32,0.39,0.47,4432.00,7058.00,3161.67,6859.33,913.00,6478.00,913.00,6478.00,1594.51,269.72,9485.00,20578.00,14.00,76.25,103.43,28.54,0.73,0.00
155,30-40 microns from soma center,1.92,132.35,44.34,0.29,0.49,9055.00,10958.00,3111.47,8730.67,1954.47,8425.53,867.00,7099.00,2125.85,998.07,46672.00,130960.00,58.00,76.77,103.76,29.29,0.62,0.12
156,30-40 microns from soma center,0.83,100.94,44.26,0.33,0.54,1802.00,10031.00,1311.50,8032.17,1172.56,7994.28,683.00,6555.00,423.75,1152.95,7869.00,48193.00,26.00,62.63,79.14,1.75,0.64,0.04
157,30-40 microns from soma center,1.81,103.28,46.70,0.22,0.76,5867.00,9083.00,2359.71,6761.24,1903.71,6594.46,610.00,5816.00,1374.76,758.86,40115.00,114941.00,66.00,64.31,80.80,1.76,0.56,0.10
158,30-40 microns from soma center,0.39,100.93,41.84,0.39,0.47,5102.00,7845.00,4330.67,7333.00,3804.00,7012.00,3804.00,7012.00,557.43,365.91,12992.00,21999.00,14.00,63.55,78.39,1.83,0.80,0.02
159,30-40 microns from soma center,0.71,100.63,41.24,0.52,0.21,7164.00,10401.00,3782.40,8004.60,1071.01,7009.83,849.00,6306.00,2657.21,1422.85,18912.00,40023.00,22.00,62.85,78.56,2.16,0.77,0.04
160,30-40 microns from soma center,0.40,101.27,43.71,0.39,0.47,1359.00,9009.00,1066.33,8096.33,856.00,6648.00,856.00,6648.00,213.44,1035.63,3199.00,24289.00,14.00,63.21,79.10,1.90,0.85,0.02
161,30-40 microns from soma center,0.34,100.30,42.41,0.39,0.47,4758.00,7482.00,4546.33,6924.00,4152.00,5892.00,4152.00,5892.00,279.08,730.54,13639.00,20772.00,14.00,62.35,78.51,3.05,0.76,0.01
162,30-40 microns from soma center,0.27,101.77,44.82,0.39,0.44,3616.00,8205.00,2085.33,7086.67,855.00,6142.00,855.00,6142.00,1147.00,851.12,6256.00,21260.00,14.00,63.12,79.80,2.20,0.77,0.01
163,30-40 microns from soma center,0.78,102.60,44.19,0.42,0.44,1421.00,9275.00,848.00,7528.71,732.51,7068.13,658.00,6635.00,243.88,885.31,5936.00,52701.00,28.00,64.56,79.72,2.18,0.79,0.05
164,30-40 microns from soma center,0.18,105.94,43.55,0.30,0.63,6683.00,6990.00,5255.50,6564.75,4999.36,6483.28,2800.00,6285.00,1563.64,259.70,21022.00,26259.00,18.00,66.48,82.44,2.62,0.70,0.00
165,30-40 microns from soma center,7.06,101.36,43.28,0.57,0.28,7564.00,15602.00,2209.91,8771.48,1856.29,8343.96,639.00,5771.00,1386.74,2227.57,123755.00,491203.00,196.00,64.01,78.54,2.75,0.44,0.51
166,30-40 microns from soma center,0.87,102.80,44.19,0.47,0.38,4920.00,13758.00,3152.17,9420.67,2454.46,7944.28,2301.00,7852.00,998.38,2074.52,18913.00,56524.00,26.00,64.94,79.64,2.85,0.75,0.05
167,30-40 microns from soma center,1.92,103.34,44.46,0.53,0.32,7862.00,10850.00,3962.35,7327.88,3810.13,6847.59,1379.00,5994.00,1627.86,1258.30,67360.00,124574.00,64.00,64.17,80.94,3.12,0.53,0.10
168,30-40 microns from soma center,0.69,104.81,42.31,0.38,0.33,7444.00,12400.00,4456.80,8442.00,3065.33,6061.86,1976.00,6037.00,2104.73,2397.04,22284.00,42210.00,20.00,64.64,82.46,2.72,0.83,0.04
169,30-40 microns from soma center,0.38,105.44,58.11,0.39,0.44,6214.00,9247.00,3076.00,8365.33,795.00,7770.00,795.00,7770.00,2293.79,636.07,9228.00,25096.00,14.00,66.62,81.67,2.96,0.81,0.02
170,30-40 microns from soma center,0.56,105.20,56.17,0.40,0.34,4059.00,8938.00,2806.00,8657.75,2624.00,8633.88,1763.00,8127.00,820.24,329.94,11224.00,34631.00,18.00,67.10,80.95,3.27,0.85,0.03
171,20-30 microns from soma center,0.46,100.65,63.31,0.50,0.35,4907.00,8782.00,2671.40,7961.80,1646.53,7223.88,1113.00,7120.00,1310.93,684.75,13357.00,39809.00,20.00,63.77,77.81,3.32,0.84,0.02
172,20-30 microns from soma center,4.44,101.15,64.77,0.24,0.74,15768.00,22214.00,6490.80,10185.90,6508.69,9187.72,1136.00,6558.00,3125.84,3621.02,285595.00,448178.00,134.00,64.01,78.25,3.32,0.65,0.46
173,20-30 microns from soma center,2.81,106.59,66.77,0.39,0.43,6028.00,13482.00,2202.74,8759.43,1687.98,8388.72,712.00,6434.00,1493.98,1775.66,50663.00,201467.00,74.00,66.50,83.22,3.39,0.65,0.23
174,30-40 microns from soma center,1.25,101.60,56.81,0.32,0.60,3591.00,11490.00,2097.78,9066.22,1739.59,8597.34,1279.00,7134.00,661.47,1207.55,18880.00,81596.00,36.00,64.65,78.30,3.50,0.68,0.07
175,30-40 microns from soma center,0.58,104.60,56.62,0.39,0.44,5287.00,12944.00,3410.67,10807.00,1881.00,9072.00,1881.00,9072.00,1411.94,1606.09,10232.00,32421.00,14.00,65.79,81.22,3.99,0.83,0.03
176,20-30 microns from soma center,0.65,103.11,64.32,0.36,0.52,7994.00,8691.00,5267.67,7791.00,3618.78,7477.66,3038.00,6797.00,2061.41,668.17,31606.00,46746.00,24.00,65.68,79.38,4.02,0.82,0.04
177,20-30 microns from soma center,0.75,103.41,65.01,0.36,0.41,8823.00,9191.00,8023.14,7563.29,7550.22,6802.77,7471.00,6437.00,530.50,1025.13,56162.00,52943.00,26.00,64.25,80.93,3.88,0.69,0.03
178,20-30 microns from soma center,0.18,144.39,64.44,0.39,0.44,8438.00,7132.00,5496.33,6741.00,2265.00,6392.00,2265.00,6392.00,2528.43,303.56,16489.00,20223.00,14.00,92.26,111.07,0.89,0.68,0.00
179,20-30 microns from soma center,0.32,145.35,64.84,0.39,0.47,11131.00,9226.00,6358.67,7743.00,3512.00,6699.00,3512.00,6699.00,3395.43,1077.33,19076.00,23229.00,14.00,92.24,112.33,1.08,0.83,0.01
180,20-30 microns from soma center,1.15,138.39,64.41,0.26,0.67,6464.00,11367.00,3905.00,8339.75,2885.91,7860.66,1643.00,6435.00,1658.05,1490.76,31240.00,66718.00,34.00,98.81,96.88,1.44,0.76,0.08
181,20-30 microns from soma center,0.88,139.02,67.21,0.44,0.17,2093.00,12117.00,1369.33,9182.83,1194.52,7697.38,699.00,7066.00,478.28,2052.96,8216.00,55097.00,24.00,99.27,97.31,1.71,0.77,0.05
182,20-30 microns from soma center,4.17,139.21,66.77,0.57,0.29,15327.00,14357.00,4943.82,8491.21,3087.20,8107.00,685.00,6357.00,4244.73,1839.09,163146.00,280210.00,108.00,99.00,97.86,1.77,0.56,0.34
183,20-30 microns from soma center,0.70,142.13,65.10,0.48,0.26,6989.00,9919.00,3929.50,6567.30,3356.91,6104.62,1990.00,5746.00,1443.98,1140.73,39295.00,65673.00,42.00,102.64,98.31,1.64,0.52,0.02
184,40-50 microns from soma center,0.35,144.73,40.44,0.10,0.94,3671.00,8243.00,2166.00,7467.33,969.00,6910.00,969.00,6910.00,1124.38,565.67,6498.00,22402.00,14.00,92.53,111.27,1.56,0.68,0.01
185,40-50 microns from soma center,0.43,144.79,38.39,0.39,0.44,5151.00,9658.00,2352.67,8393.33,842.00,7010.00,842.00,7010.00,1980.81,1084.30,7058.00,25180.00,14.00,92.79,111.13,1.80,0.75,0.02
186,40-50 microns from soma center,0.52,140.09,38.20,0.30,0.63,2189.00,9817.00,1377.75,7777.00,1226.14,6575.13,658.00,6177.00,547.90,1475.13,5511.00,31108.00,18.00,99.80,98.31,1.48,0.80,0.03
187,40-50 microns from soma center,0.58,139.72,39.38,0.52,0.33,5321.00,9494.00,3554.00,7584.50,2671.34,7110.27,1594.00,6458.00,1378.64,1018.04,21324.00,45507.00,24.00,100.98,96.54,2.23,0.76,0.03
188,40-50 microns from soma center,0.86,141.30,39.92,0.55,0.25,9775.00,9167.00,3335.67,8153.50,2256.48,7963.07,653.00,7056.00,2972.43,666.56,20014.00,48921.00,26.00,101.07,98.73,1.75,0.66,0.04
189,40-50 microns from soma center,0.41,144.67,32.75,0.47,0.32,4787.00,6857.00,2202.00,6044.25,1366.02,5406.69,1183.00,5310.00,1495.82,691.16,8808.00,24177.00,18.00,91.70,111.88,1.73,0.83,0.02
190,40-50 microns from soma center,0.76,145.66,39.62,0.26,0.49,6753.00,8565.00,4571.00,7626.43,4580.79,7447.81,2080.00,6565.00,1500.41,666.69,31997.00,53385.00,28.00,93.07,112.04,0.88,0.68,0.04
191,40-50 microns from soma center,0.98,145.62,40.33,0.22,0.41,3797.00,15225.00,2689.67,10086.30,1869.29,7703.15,1366.00,7268.00,1010.87,3067.89,16138.00,60518.00,24.00,93.16,111.92,1.70,0.72,0.06
192,40-50 microns from soma center,0.48,139.38,40.17,0.72,0.18,9247.00,8599.00,6564.25,7707.00,5216.97,7527.85,3451.00,7084.00,2331.35,553.12,26257.00,30828.00,16.00,100.26,96.81,2.10,0.76,0.02
193,20-30 microns from soma center,0.72,140.30,66.06,0.18,0.86,7534.00,8814.00,4585.17,7078.50,4923.14,6774.18,1722.00,6080.00,2094.57,873.75,27511.00,42471.00,26.00,99.99,98.39,2.11,0.75,0.04
194,< 10 microns from soma center,0.58,140.16,73.84,0.18,0.63,12354.00,6715.00,7465.50,6404.50,5166.92,6533.70,2515.00,5583.00,3825.92,377.24,44793.00,38427.00,26.00,100.05,98.12,2.54,0.74,0.03
195,< 10 microns from soma center,0.43,140.10,74.32,0.30,0.63,8539.00,7853.00,6359.25,6461.00,5199.21,5802.15,5006.00,5786.00,1417.23,840.03,25437.00,25844.00,18.00,102.55,95.42,2.41,0.75,0.02
196,< 10 microns from soma center,3.10,139.20,73.32,0.59,0.27,14650.00,12301.00,7702.19,8561.07,7441.21,7908.69,2347.00,6288.00,2917.30,1684.38,207959.00,231149.00,84.00,99.01,97.82,2.61,0.62,0.25
197,< 10 microns from soma center,0.38,139.23,75.36,0.22,0.51,12169.00,7357.00,9352.00,6616.50,9070.53,5948.33,5331.00,5897.00,2564.06,694.07,37408.00,26466.00,18.00,98.80,98.04,3.42,0.64,0.01
198,< 10 microns from soma center,0.33,140.47,72.44,0.39,0.44,12168.00,8927.00,7741.00,7405.00,5494.00,6517.00,5494.00,6517.00,3130.48,1081.20,23223.00,22215.00,14.00,100.50,98.11,2.81,0.78,0.01
199,< 10 microns from soma center,1.10,142.80,76.71,0.32,0.46,14435.00,8669.00,10125.80,6858.78,9448.74,6588.02,5868.00,5479.00,2608.54,950.90,91132.00,61729.00,36.00,103.07,98.79,2.75,0.71,0.06
200,< 10 microns from soma center,0.36,138.63,75.72,0.00,1.94,12475.00,8100.00,9418.00,6807.67,5664.00,5953.00,5664.00,5953.00,2823.92,929.54,28254.00,20423.00,14.00,97.28,98.74,2.59,0.77,0.01
201,20-30 microns from soma center,0.59,139.45,65.74,0.37,0.52,15617.00,8202.00,7300.80,6946.80,5100.59,6289.89,2797.00,5977.00,4371.65,892.62,36504.00,34734.00,22.00,97.99,99.18,2.67,0.79,0.03
202,20-30 microns from soma center,0.19,138.63,67.45,0.39,0.44,7492.00,7050.00,5330.33,6327.67,3418.00,5897.00,3418.00,5897.00,1672.52,513.91,15991.00,18983.00,14.00,97.75,98.28,2.44,0.70,0.00
203,20-30 microns from soma center,0.32,140.90,67.73,0.39,0.47,10044.00,7791.00,8092.33,6522.00,4826.00,5880.00,4826.00,5880.00,2324.24,897.34,24277.00,19566.00,14.00,101.01,98.19,3.00,0.84,0.01
204,< 10 microns from soma center,0.95,142.45,72.05,0.37,0.42,10681.00,12799.00,6539.00,8652.29,5439.42,8027.59,5043.00,7144.00,1924.08,1738.99,45773.00,60566.00,30.00,101.88,99.53,2.39,0.70,0.05
205,10-20 microns from soma center,0.62,142.29,67.91,0.30,0.42,14813.00,9770.00,8192.75,8144.25,5226.69,7694.47,4837.00,6626.00,3995.05,1146.79,32771.00,32577.00,18.00,102.07,99.10,2.88,0.78,0.03
206,< 10 microns from soma center,0.37,142.50,74.52,0.49,0.00,14354.00,8180.00,9040.00,7290.67,5063.00,6668.00,5063.00,6668.00,3909.08,645.43,27120.00,21872.00,14.00,102.55,98.91,2.47,0.75,0.01
207,< 10 microns from soma center,0.19,144.27,76.40,0.10,0.94,13790.00,6378.00,12715.70,5987.33,11754.00,5228.00,11754.00,5228.00,834.99,537.00,38147.00,17962.00,14.00,104.40,99.52,3.13,0.65,0.00
208,< 10 microns from soma center,0.26,140.18,75.97,0.39,0.44,10473.00,10456.00,8937.33,7801.00,6929.00,6450.00,6929.00,6450.00,1484.94,1877.47,26812.00,23403.00,14.00,103.34,94.66,3.28,0.83,0.01
209,10-20 microns from soma center,0.68,139.95,68.24,0.50,0.35,13325.00,10060.00,7370.20,7662.40,6125.59,6344.97,4201.00,6286.00,3112.53,1422.28,36851.00,38312.00,20.00,103.45,94.18,3.80,0.79,0.04
210,< 10 microns from soma center,0.73,139.83,73.85,0.34,0.45,9702.00,7785.00,6171.13,6986.88,5369.38,6651.21,3400.00,6495.00,2235.59,462.85,49369.00,55895.00,32.00,102.50,95.06,3.25,0.63,0.03
211,< 10 microns from soma center,0.46,139.47,73.36,0.58,0.27,13923.00,8000.00,10909.00,7151.00,8505.05,6728.86,7124.00,6119.00,2615.17,721.38,54545.00,35755.00,22.00,101.81,95.28,3.02,0.57,0.01
212,< 10 microns from soma center,0.39,141.83,73.23,0.30,0.42,13700.00,7383.00,12241.80,6903.75,11526.60,6615.81,10626.00,6401.00,1225.32,405.75,48967.00,27615.00,18.00,102.12,98.38,2.96,0.65,0.01
213,< 10 microns from soma center,0.34,138.64,78.82,0.10,0.94,4247.00,7204.00,3348.00,6713.67,2821.00,6368.00,2821.00,6368.00,638.83,356.30,10044.00,20141.00,14.00,97.35,98.66,3.33,0.65,0.01
214,< 10 microns from soma center,0.32,138.20,77.47,0.39,0.47,10900.00,8977.00,9447.33,7187.33,8235.00,5857.00,8235.00,5857.00,1101.18,1314.49,28342.00,21562.00,14.00,95.99,99.39,2.79,0.83,0.01
215,< 10 microns from soma center,2.15,138.09,78.21,0.17,0.46,17072.00,9931.00,9441.06,7588.56,8493.93,6997.06,4735.00,6320.00,4101.46,1068.67,151057.00,121417.00,66.00,96.30,98.90,3.54,0.51,0.11
216,< 10 microns from soma center,0.14,138.31,76.66,0.49,0.00,8235.00,6670.00,7464.33,6338.67,6503.00,6106.00,6503.00,6106.00,719.82,240.60,22393.00,19016.00,14.00,96.20,99.32,3.43,0.70,0.00
217,< 10 microns from soma center,0.23,139.09,75.44,0.12,0.93,7354.00,8628.00,5606.67,7386.00,4327.00,6732.00,4327.00,6732.00,1279.25,878.64,16820.00,22158.00,14.00,98.16,98.49,3.58,0.79,0.01
218,< 10 microns from soma center,4.77,138.49,75.35,0.41,0.38,18626.00,18373.00,10208.30,9635.95,10441.90,8687.19,2129.00,6452.00,4072.75,2738.80,418539.00,395074.00,130.00,96.15,99.61,3.45,0.62,0.48
219,< 10 microns from soma center,0.60,146.33,71.79,0.22,0.70,15071.00,11056.00,11524.20,7904.00,8544.80,6401.70,8307.00,6290.00,2660.63,1774.45,57621.00,39520.00,22.00,92.92,113.04,0.58,0.73,0.03
220,< 10 microns from soma center,0.26,147.24,78.92,0.07,0.96,7649.00,6740.00,5653.75,6410.50,4974.94,6358.18,4209.00,5875.00,1277.80,340.69,22615.00,25642.00,18.00,93.27,113.93,0.66,0.59,0.01
221,< 10 microns from soma center,2.01,145.88,78.18,0.33,0.39,12168.00,12070.00,7469.11,7816.56,6380.70,7123.68,3243.00,6288.00,2429.90,1521.83,134444.00,140698.00,68.00,92.83,112.52,1.09,0.60,0.12
222,20-30 microns from soma center,0.15,145.97,67.73,0.39,0.44,11444.00,6097.00,10406.70,6054.67,9647.00,6019.00,9647.00,6019.00,759.43,32.20,31220.00,18164.00,14.00,92.66,112.78,1.80,0.63,0.00
223,20-30 microns from soma center,0.20,101.60,67.67,0.10,0.94,8530.00,7255.00,6567.67,6712.33,4439.00,5875.00,4439.00,5875.00,1674.28,600.68,19703.00,20137.00,14.00,63.52,79.20,3.97,0.59,0.00
224,10-20 microns from soma center,0.76,106.00,68.28,0.50,0.35,16644.00,9140.00,8797.60,7953.80,7136.13,7465.00,4942.00,5790.00,4046.49,1224.39,43988.00,39769.00,20.00,65.22,83.45,4.25,0.75,0.04
225,10-20 microns from soma center,0.57,107.37,69.46,0.22,0.51,13252.00,9059.00,8066.00,7751.75,7679.48,7845.74,3481.00,5857.00,3468.11,1177.38,32264.00,31007.00,18.00,67.34,83.53,4.09,0.71,0.02
226,< 10 microns from soma center,1.99,103.18,70.27,0.28,0.67,8122.00,13640.00,3888.81,8468.50,2986.75,7524.57,1275.00,6290.00,2157.93,2187.58,62221.00,135496.00,60.00,64.48,80.43,4.39,0.63,0.13
227,< 10 microns from soma center,0.44,103.89,70.77,0.35,0.53,9602.00,8328.00,8472.75,7397.50,8275.61,7036.31,7726.00,7000.00,690.30,543.62,33891.00,29590.00,18.00,65.24,80.74,4.19,0.85,0.02
